# Метеостанция Нур-Султан, Казахстан, WMO_ID=35188, выборка с 01.01.2019 по 30.07.2019, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=35188&lang=ru
#
"Местное время в Нур-Султане";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"12.03.2019 12:00";"-1.9";"738.1";"771.1";"0.2";"51";"Ветер, дующий с юга";"2";"";"";"40%.";" ";"";"";"-7.9";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-10.7";"";"";"";"";"";"";
"12.03.2019 09:00";"-7.8";"737.9";"771.7";"-0.2";"73";"Ветер, дующий с юга";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-11.8";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"34.0";
"12.03.2019 06:00";"-7.0";"738.1";"771.7";"0.2";"89";"Ветер, дующий с юго-юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-8.6";"";"";"";"";"";"";
"12.03.2019 03:00";"-6.4";"737.9";"771.5";"-0.3";"66";"Ветер, дующий с юго-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-11.8";"";"";"";"";"";"";
"12.03.2019 00:00";"-5.6";"738.2";"771.7";"-0.1";"90";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"-0.3";"";"";"";"";"";"";"-7.0";"Следы осадков";"12";"";"";"";"";
"11.03.2019 21:00";"-2.7";"738.3";"771.4";"0.1";"87";"Ветер, дующий с юго-юго-запада";"1";"";"";"Облаков нет.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"-0.3";"";"";"";"";"";"";"-4.6";"Следы осадков";"12";"";"";"";"";
"11.03.2019 18:00";"-0.8";"738.2";"771.1";"-0.1";"82";"Ветер, дующий с юга";"2";"";"";"90  или более, но не 100%";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1000-1500";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"-3.6";"";"";"";"";"";"";
"11.03.2019 15:00";"-1.4";"738.3";"771.2";"0.2";"90";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"10.0";"-2.8";"";"";"";"";"";"";
"11.03.2019 12:00";"-3.6";"738.1";"771.4";"0.3";"81";"Ветер, дующий с юга";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-9.2";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"600-1000";"";"";"4.0";"-6.4";"";"";"";"";"";"";
"11.03.2019 09:00";"-6.7";"737.8";"771.4";"0.6";"86";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"600-1000";"";"";"10.0";"-8.7";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"35.0";
"11.03.2019 06:00";"-8.6";"737.2";"771.1";"-0.2";"89";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"600-1000";"";"";"";"-10.1";"";"";"";"";"";"";
"11.03.2019 03:00";"-9.1";"737.4";"771.3";"-0.4";"88";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-10.7";"";"";"";"";"";"";
"11.03.2019 00:00";"-7.9";"737.8";"771.6";"-0.1";"90";"Ветер, дующий с юго-юго-востока";"2";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"-1.8";"";"";"";"";"";"";"-9.3";"Следы осадков";"12";"";"";"";"";
"10.03.2019 21:00";"-7.1";"737.9";"771.6";"-0.2";"88";"Ветер, дующий с юго-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"-1.8";"";"";"";"";"";"";"-8.8";"Следы осадков";"12";"";"";"";"";
"10.03.2019 18:00";"-3.6";"738.1";"771.3";"-0.6";"72";"Ветер, дующий с юго-юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-8.0";"";"";"";"";"";"";
"10.03.2019 15:00";"-4.1";"738.7";"772.0";"-1.2";"87";"Ветер, дующий с юго-юго-запада";"2";"";"";"40%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"40%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-6.0";"";"";"";"";"";"";
"10.03.2019 12:00";"-7.2";"739.9";"773.7";"-0.6";"91";"Ветер, дующий с юго-запада";"2";"";"";"90  или более, но не 100%";"Дымка. ";"Снег и/или другие виды твердых осадков";"Туман или ледяной туман или сильная мгла.";"-10.5";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"4.0";"-8.5";"";"";"";"";"";"";
"10.03.2019 09:00";"-9.8";"740.5";"774.7";"-0.2";"91";"Ветер, дующий с юго-юго-востока";"1";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Туман с отложением изморози, неба не видно. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"";"";"";"";"";"0.5";"-11.0";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"37.0";
"10.03.2019 06:00";"-10.1";"740.7";"774.9";"-0.9";"88";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"";"-11.7";"";"";"";"";"";"";
"10.03.2019 03:00";"-9.2";"741.6";"775.7";"-1.0";"92";"Ветер, дующий с запада";"1";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Туман с отложением изморози, неба не видно. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"";"";"";"";"";"";"-10.3";"";"";"";"";"";"";
"10.03.2019 00:00";"-7.8";"742.6";"776.6";"-0.6";"93";"Ветер, дующий с запада";"1";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Туман с отложением изморози, неба не видно. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-2.2";"";"";"";"";"";"";"-8.8";"Следы осадков";"12";"";"";"";"";
"09.03.2019 21:00";"-7.8";"743.2";"777.1";"-0.3";"93";"Ветер, дующий с западо-юго-запада";"1";"";"";"";"Туман или ледяной туман, неба не видно, без заметного изменения интенсивности в течение последнего часа. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-2.2";"";"";"2500 или более, или облаков нет.";"";"";"";"-8.8";"Следы осадков";"12";"";"";"";"";
"09.03.2019 18:00";"-6.4";"743.5";"777.4";"-0.3";"84";"Ветер, дующий с северо-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"10.0";"-8.7";"";"";"";"";"";"";
"09.03.2019 15:00";"-5.0";"743.8";"777.5";"-0.4";"81";"Ветер, дующий с западо-юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-7.8";"";"";"";"";"";"";
"09.03.2019 12:00";"-3.4";"744.2";"777.7";"0.3";"70";"Ветер, дующий с запада";"1";"";"";"60%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-7.1";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-8.1";"0.2";"12";"";"";"";"";
"09.03.2019 09:00";"-6.6";"743.9";"777.7";"1.0";"89";"Ветер, дующий с севера";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"2500 или более, или облаков нет.";"";"";"4.0";"-8.2";"0.2";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"38.0";
"09.03.2019 06:00";"-7.1";"742.9";"776.8";"0.7";"88";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"";"-8.8";"";"";"";"";"";"";
"09.03.2019 03:00";"-5.8";"742.2";"775.9";"0.9";"89";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"";"-7.3";"";"";"";"";"";"";
"09.03.2019 00:00";"-3.9";"741.3";"774.7";"0.9";"94";"Ветер, дующий с севера";"1";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Туман или ледяной туман или сильная мгла.";"";"-3.0";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"";"-4.7";"0.3";"12";"";"";"";"";
"08.03.2019 21:00";"-3.0";"740.4";"773.6";"1.0";"93";"Ветер, дующий с севера";"1";"";"";"100%.";"Снежные зерна (с туманом или без него). ";"Снег и/или другие виды твердых осадков";"Туман или ледяной туман или сильная мгла.";"";"-3.0";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"";"-4.0";"0.3";"12";"";"";"";"";
"08.03.2019 18:00";"-3.2";"739.4";"772.6";"0.4";"95";"Ветер, дующий с востоко-юго-востока";"1";"";"";"100%.";"Снежные зерна (с туманом или без него). ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"2.0";"-3.9";"";"";"";"";"";"";
"08.03.2019 15:00";"-4.0";"739.0";"772.3";"0.4";"94";"Ветер, дующий с юга";"1";"";"";"100%.";"Снежные зерна (с туманом или без него). ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"2.0";"-4.8";"";"";"";"";"";"";
"08.03.2019 12:00";"-6.1";"738.6";"772.1";"1.1";"89";"Ветер, дующий с юга";"1";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-10.2";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"2.0";"-7.6";"";"";"";"";"";"";
"08.03.2019 09:00";"-7.7";"737.5";"771.2";"0.9";"82";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"-10.3";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"39.0";
"08.03.2019 06:00";"-8.6";"736.6";"770.4";"0.4";"77";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"";"-11.9";"";"";"";"";"";"";
"08.03.2019 03:00";"-10.2";"736.2";"770.2";"0.4";"76";"Ветер, дующий с юга";"3";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-13.6";"";"";"";"";"";"";
"08.03.2019 00:00";"-8.2";"735.8";"769.5";"-0.5";"70";"Ветер, дующий с юга";"3";"";"";"Облаков нет.";" ";"";"";"";"-1.5";"";"";"";"";"";"";"-12.8";"";"";"";"";"";"";
"07.03.2019 21:00";"-7.3";"736.3";"769.9";"0.1";"72";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"-1.5";"";"";"";"";"";"";"-11.6";"";"";"";"";"";"";
"07.03.2019 18:00";"-4.4";"736.2";"769.4";"-0.5";"71";"Ветер, дующий с юга";"3";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"-9.0";"";"";"";"";"";"";
"07.03.2019 15:00";"-2.3";"736.7";"769.7";"-0.8";"65";"Ветер, дующий с юго-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-8.0";"";"";"";"";"";"";
"07.03.2019 12:00";"-3.4";"737.5";"770.6";"0.0";"64";"Ветер, дующий с юго-юго-запада";"3";"";"";"70 – 80%.";" ";"";"";"-4.7";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-9.3";"";"";"";"";"";"";
"07.03.2019 09:00";"-4.7";"737.5";"770.8";"0.4";"70";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"10.0";"-9.4";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"40.0";
"07.03.2019 06:00";"-3.7";"737.1";"770.2";"-0.1";"72";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"";"-8.1";"";"";"";"";"";"";
"07.03.2019 03:00";"-3.4";"737.2";"770.3";"-0.2";"75";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"";"-7.3";"";"";"";"";"";"";
"07.03.2019 00:00";"-2.4";"737.4";"770.4";"-0.1";"79";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";" ";"";"";"";"-1.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"";"-5.6";"0.5";"12";"";"";"";"";
"06.03.2019 21:00";"-2.3";"737.5";"770.5";"0.6";"87";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";" ";"";"";"";"-1.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1000-1500";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"";"-4.2";"0.5";"12";"";"";"";"";
"06.03.2019 18:00";"-1.8";"736.9";"769.8";"0.6";"86";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-3.9";"";"";"";"";"";"";
"06.03.2019 15:00";"-1.7";"736.3";"769.2";"0.0";"84";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-4.1";"";"";"";"";"";"";
"06.03.2019 12:00";"-3.5";"736.3";"769.5";"2.4";"86";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Снег и/или другие виды твердых осадков";"-6.7";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-5.6";"1.0";"12";"";"";"";"";
"06.03.2019 09:00";"-6.7";"733.9";"767.4";"-1.0";"86";"Ветер, дующий с юга";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"-6.0";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"";"-8.7";"0.5";"12";"";"";"";"";
"06.03.2019 06:00";"-5.9";"734.2";"767.5";"-0.3";"87";"Ветер, дующий с юго-запада";"3";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"";"-5.9";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"";"-7.7";"0.5";"12";"";"";"";"";
"06.03.2019 03:00";"-5.7";"734.5";"767.8";"0.3";"87";"Ветер, дующий с юга";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"";"-7.5";"";"";"";"";"";"";
"06.03.2019 00:00";"-5.9";"734.2";"767.5";"0.3";"87";"Ветер, дующий с юго-запада";"3";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"";"-5.9";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"";"-7.7";"0.5";"12";"";"";"";"";
"05.03.2019 21:00";"-6.7";"733.9";"767.4";"0.3";"86";"Ветер, дующий с юга";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"-6.0";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"";"-8.7";"0.5";"12";"";"";"";"";
"05.03.2019 18:00";"-6.7";"733.6";"766.9";"0.3";"81";"Ветер, дующий с юга";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-9.5";"";"";"";"";"";"";
"05.03.2019 15:00";"-6.7";"733.3";"766.7";"-0.2";"70";"Ветер, дующий с юго-юго-востока";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-11.3";"";"";"";"";"";"";
"05.03.2019 12:00";"-8.4";"733.5";"767.1";"0.8";"69";"Ветер, дующий с юга";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"-13.5";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"4.0";"-13.1";"";"";"";"";"";"";
"05.03.2019 09:00";"-11.0";"732.7";"766.6";"0.9";"73";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"70 – 80%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"10.0";"-15.0";"";"";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"39.0";
"05.03.2019 06:00";"-12.8";"731.8";"765.9";"0.7";"77";"Ветер, дующий с юга";"3";"";"";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"";"-16.1";"";"";"";"";"";"";
"05.03.2019 03:00";"-13.1";"731.1";"765.2";"0.8";"84";"Ветер, дующий с юго-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-15.2";"";"";"";"";"";"";
"05.03.2019 00:00";"-12.3";"730.3";"764.3";"1.0";"87";"Ветер, дующий с западо-юго-запада";"2";"";"";"Облаков нет.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Метель";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"-1.6";"";"";"";"";"";"";"-14.0";"1.0";"12";"";"";"";"";
"04.03.2019 21:00";"-9.3";"729.3";"762.8";"1.9";"80";"Ветер, дующий с запада";"3";"";"";"60%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Метель";"";"-1.6";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"60%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"-12.2";"1.0";"12";"";"";"";"";
"04.03.2019 18:00";"-6.7";"727.4";"760.6";"2.0";"73";"Ветер, дующий с запада";"4";"";"";"40%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"40%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-10.8";"";"";"";"";"";"";
"04.03.2019 15:00";"-3.4";"725.4";"758.0";"0.4";"79";"Ветер, дующий с запада";"3";"";"";"100%.";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"-6.5";"";"";"";"";"";"";
"04.03.2019 12:00";"-1.6";"725.0";"757.3";"-0.2";"90";"Ветер, дующий с юга";"1";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Ливень (ливни).";"Снег и/или другие виды твердых осадков";"-2.6";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"2.0";"-3.0";"4.0";"12";"";"";"";"";
"04.03.2019 09:00";"-2.6";"725.2";"757.6";"-0.6";"94";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Ливень (ливни).";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"300-600";"";"";"4.0";"-3.5";"4.0";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"37.0";
