# Метеостанция Вологда (аэропорт), Россия, WMO_ID=27037, выборка с 01.01.2018 по 30.07.2018, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=27037&lang=ru
#
"Местное время в Вологде (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"31.03.2018 03:00";"-13.1";"750.1";"763.0";"0.1";"85";"Ветер, дующий с юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-15.1";"";"";"";"";"";"";
"31.03.2018 00:00";"-9.5";"750.0";"762.7";"0.5";"69";"Ветер, дующий с западо-юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-14.1";"";"";"";"";"";"";
"30.03.2018 21:00";"-5.9";"749.5";"762.1";"0.5";"57";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-13.2";"";"";"";"";"";"";
"30.03.2018 18:00";"0.2";"749.0";"761.3";"-0.3";"39";"Ветер, дующий с запада";"3";"";"";"60%.";" ";"";"";"";"0.9";"Слоисто-кучевые, образовавшиеся из кучевых.";"60%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-12.2";"Следы осадков";"12";"";"";"";"";
"30.03.2018 15:00";"-0.3";"749.3";"761.6";"-0.1";"52";"Ветер, дующий с запада";"4";"";"11";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-9.1";"";"";"";"";"";"";
"30.03.2018 12:00";"-0.5";"749.4";"761.8";"0.2";"49";"Ветер, дующий с западо-юго-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2000-2500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся; сплошная пелена, поднимающаяся над горизонтом выше 45°, не покрывает всего неба.";"20.0";"-9.9";"";"";"";"";"";"";
"30.03.2018 09:00";"-4.2";"749.2";"761.7";"-0.1";"71";"Ветер, дующий с западо-юго-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся; сплошная пелена, поднимающаяся над горизонтом выше 45°, не покрывает всего неба.";"20.0";"-8.8";"";"";"";"";"";"";
"30.03.2018 06:00";"-10.1";"749.3";"762.1";"-0.2";"88";"Ветер, дующий с юго-юго-запада";"2";"";"";"20–30%.";" ";"";"";"-10.6";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-11.8";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"41.0";
"30.03.2018 03:00";"-9.6";"749.5";"762.3";"0.1";"79";"Ветер, дующий с юго-запада";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-12.6";"";"";"";"";"";"";
"30.03.2018 00:00";"-7.8";"749.4";"762.1";"0.2";"70";"Ветер, дующий с юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2000-2500";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-12.3";"";"";"";"";"";"";
"29.03.2018 21:00";"-6.3";"749.2";"761.7";"0.2";"62";"Ветер, дующий с юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"20.0";"-12.4";"";"";"";"";"";"";
"29.03.2018 18:00";"-3.5";"749.0";"761.5";"-0.7";"48";"Ветер, дующий с западо-юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"-1.2";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-13.1";"Осадков нет";"12";"";"";"";"";
"29.03.2018 15:00";"-1.4";"749.7";"762.1";"-0.1";"41";"Ветер, дующий с запада";"3";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-13.1";"";"";"";"";"";"";
"29.03.2018 12:00";"-2.7";"749.8";"762.3";"0.3";"48";"Ветер, дующий с юго-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"60%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-12.2";"";"";"";"";"";"";
"29.03.2018 09:00";"-11.1";"749.5";"762.3";"0.5";"75";"Ветер, дующий с юго-запада";"3";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-14.7";"";"";"";"";"";"";
"29.03.2018 06:00";"-17.0";"749.0";"762.2";"0.6";"80";"Ветер, дующий с юго-запада";"2";"";"";"10%  или менее, но не 0";" ";"";"";"-19.2";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-19.6";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"41.0";
"29.03.2018 03:00";"-16.2";"748.4";"761.5";"0.4";"81";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-18.8";"";"";"";"";"";"";
"29.03.2018 00:00";"-16.0";"748.0";"761.0";"0.6";"85";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-17.9";"";"";"";"";"";"";
"28.03.2018 21:00";"-11.6";"747.4";"760.3";"0.5";"86";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-13.5";"";"";"";"";"";"";
"28.03.2018 18:00";"-5.0";"746.9";"759.4";"0.1";"55";"Ветер, дующий с юго-запада";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"-2.7";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-12.8";"Осадков нет";"12";"";"";"";"";
"28.03.2018 15:00";"-2.8";"746.8";"759.2";"-0.3";"42";"Ветер, дующий с северо-северо-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-14.1";"";"";"";"";"";"";
"28.03.2018 12:00";"-2.7";"747.1";"759.6";"0.0";"44";"Ветер, дующий с севера";"1";"";"";"20–30%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-13.3";"";"";"";"";"";"";
"28.03.2018 09:00";"-12.5";"747.1";"760.0";"0.4";"70";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-16.9";"";"";"";"";"";"";
"28.03.2018 06:00";"-21.4";"746.7";"760.0";"0.1";"75";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-22.2";"";"";"";"";"";"";"20.0";"-24.7";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"41.0";
"28.03.2018 03:00";"-19.8";"746.6";"759.8";"0.1";"80";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-22.4";"";"";"";"";"";"";
"28.03.2018 00:00";"-17.8";"746.5";"759.7";"0.0";"85";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-19.7";"";"";"";"";"";"";
"27.03.2018 21:00";"-12.6";"746.5";"759.4";"0.6";"71";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-16.9";"";"";"";"";"";"";
"27.03.2018 18:00";"-4.9";"745.9";"758.5";"0.0";"48";"Штиль, безветрие";"0";"";"";"10%  или менее, но не 0";" ";"";"";"";"-2.8";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-14.4";"Осадков нет";"12";"";"";"";"";
"27.03.2018 15:00";"-3.1";"745.9";"758.3";"0.0";"43";"Ветер, дующий с северо-запада";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-14.1";"";"";"";"";"";"";
"27.03.2018 12:00";"-5.5";"745.9";"758.5";"0.3";"65";"Ветер, дующий с северо-северо-востока";"1";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-11.1";"";"";"";"";"";"";
"27.03.2018 09:00";"-10.8";"745.6";"758.4";"0.7";"70";"Ветер, дующий с юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-15.2";"";"";"";"";"";"";
"27.03.2018 06:00";"-19.5";"744.9";"758.1";"0.6";"80";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"-19.6";"";"";"";"";"";"";"20.0";"-22.1";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"42.0";
"27.03.2018 03:00";"-16.7";"744.3";"757.3";"0.6";"85";"Ветер, дующий с северо-северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-18.6";"";"";"";"";"";"";
"27.03.2018 00:00";"-13.1";"743.7";"756.5";"0.6";"70";"Ветер, дующий с северо-запада";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-17.4";"";"";"";"";"";"";
"26.03.2018 21:00";"-6.6";"743.1";"755.6";"1.1";"68";"Ветер, дующий с северо-северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"20.0";"-11.6";"";"";"";"";"";"";
"26.03.2018 18:00";"-5.0";"742.0";"754.4";"0.6";"62";"Ветер, дующий с северо-запада";"3";"";"";"100%.";" ";"";"";"";"1.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"20.0";"-11.3";"0.7";"12";"";"";"";"";
"26.03.2018 15:00";"-4.8";"741.4";"753.8";"";"64";"Ветер, дующий с северо-запада";"5";"";"";"90  или более, но не 100%";"Облака в целом рассеиваются или становятся менее развитыми. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-10.6";"";"";"";"";"";"";
"26.03.2018 12:00";"-4.5";"739.9";"752.3";"2.4";"84";"Ветер, дующий с северо-запада";"5";"";"10";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-6.8";"";"";"";"";"";"";
"26.03.2018 09:00";"-3.8";"737.5";"749.8";"1.9";"91";"Ветер, дующий с северо-запада";"6";"";"12";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-3.8";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-5.0";"";"";"";"";"";"";
"26.03.2018 06:00";"1.3";"735.6";"747.6";"0.2";"81";"Ветер, дующий с западо-юго-запада";"3";"";"";"100%.";"Отдельные кристаллы снега в виде звездочек (с туманом или без него). ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"0.1";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"-1.6";"0.4";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"41.0";
"26.03.2018 03:00";"1.4";"735.4";"747.4";"-0.6";"81";"Ветер, дующий с западо-юго-запада";"3";"";"";"100%.";"Облака в целом образовывались или развивались. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"-1.5";"";"";"";"";"";"";
"26.03.2018 00:00";"0.8";"736.0";"748.0";"-0.6";"89";"Ветер, дующий с западо-юго-запада";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-0.9";"";"";"";"";"";"";
"25.03.2018 21:00";"0.1";"736.6";"748.8";"0.0";"88";"Ветер, дующий с западо-юго-запада";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-1.7";"";"";"";"";"";"";
"25.03.2018 18:00";"1.0";"736.6";"748.7";"0.1";"79";"Ветер, дующий с западо-юго-запада";"3";"";"10";"100%.";" ";"";"";"";"1.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"-2.2";"Следы осадков";"12";"";"";"";"";
"25.03.2018 15:00";"1.6";"736.5";"748.6";"0.3";"67";"Ветер, дующий с западо-юго-запада";"4";"";"";"100%.";"Облака в целом образовывались или развивались. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"-3.9";"";"";"";"";"";"";
"25.03.2018 12:00";"-0.8";"736.2";"748.3";"-0.1";"79";"Ветер, дующий с западо-юго-запада";"5";"";"10";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-4.0";"";"";"";"";"";"";
"25.03.2018 09:00";"-1.4";"736.3";"748.6";"-1.2";"58";"Ветер, дующий с западо-юго-запада";"3";"";"10";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-8.6";"";"";"";"";"";"";
"25.03.2018 06:00";"-3.0";"737.5";"749.8";"-1.9";"49";"Ветер, дующий с юго-запада";"4";"";"10";"100%.";" ";"";"";"-8.1";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"20.0";"-12.2";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"41.0";
"25.03.2018 03:00";"-3.9";"739.4";"751.8";"-2.1";"50";"Ветер, дующий с юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"-12.8";"";"";"";"";"";"";
"25.03.2018 00:00";"-4.5";"741.5";"753.9";"-0.8";"60";"Ветер, дующий с юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2000-2500";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"20.0";"-11.1";"";"";"";"";"";"";
"24.03.2018 21:00";"-7.0";"742.3";"754.9";"-0.2";"56";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся; сплошная пелена, поднимающаяся над горизонтом выше 45°, не покрывает всего неба.";"20.0";"-14.4";"";"";"";"";"";"";
"24.03.2018 18:00";"-3.4";"742.5";"754.9";"-0.4";"42";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";" ";"";"";"";"-1.2";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"20.0";"-14.7";"Осадков нет";"12";"";"";"";"";
"24.03.2018 15:00";"-3.0";"742.9";"755.3";"-0.3";"41";"Ветер, дующий с северо-запада";"2";"";"";"20–30%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-14.5";"";"";"";"";"";"";
"24.03.2018 12:00";"-4.8";"743.2";"755.6";"1.0";"55";"Ветер, дующий с северо-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-12.5";"";"";"";"";"";"";
"24.03.2018 09:00";"-10.6";"742.2";"754.9";"1.6";"75";"Ветер, дующий с западо-северо-запада";"2";"";"";"Облаков нет.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Метель";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"-13.4";"";"";"";"";"";"";"20.0";"-14.2";"";"";"";"";"";"";
"24.03.2018 06:00";"-13.0";"740.6";"753.4";"1.3";"85";"Ветер, дующий с северо-запада";"3";"";"";"20–30%.";"Облака в целом образовывались или развивались. ";"Метель";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"-13.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-15.0";"0.6";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"41.0";
"24.03.2018 03:00";"-10.4";"739.3";"751.9";"2.6";"80";"Ветер, дующий с северо-запада";"5";"";"10";"Облаков нет.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"";"";"";"";"";"20.0";"-13.2";"";"";"";"";"";"";
"24.03.2018 00:00";"-3.7";"736.7";"749.0";"2.1";"89";"Ветер, дующий с северо-северо-запада";"5";"";"11";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"10.0";"-5.2";"";"";"";"";"";"";
"23.03.2018 21:00";"-1.8";"734.6";"746.8";"1.3";"92";"Ветер, дующий с северо-северо-запада";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-2.9";"";"";"";"";"";"";
"23.03.2018 18:00";"-1.3";"733.3";"745.4";"0.3";"88";"Ветер, дующий с севера";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"0.3";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"40%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-3.0";"2.0";"12";"";"";"";"";
"23.03.2018 15:00";"-0.4";"733.0";"745.0";"-0.1";"82";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"2.0";"-3.1";"";"";"";"";"";"";
"23.03.2018 12:00";"-1.5";"733.1";"745.3";"-1.1";"76";"Ветер, дующий с юга";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-5.2";"";"";"";"";"";"";
"23.03.2018 09:00";"-3.4";"734.2";"746.4";"-1.2";"76";"Ветер, дующий с юга";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-4.5";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"-7.0";"";"";"";"";"";"";
"23.03.2018 06:00";"-3.8";"735.4";"747.6";"-1.1";"67";"Ветер, дующий с юга";"2";"";"";"100%.";" ";"";"";"-4.1";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"-9.1";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"39.0";
