# Метеостанция Пермь, Россия, WMO_ID=28224, выборка с 01.01.2015 по 30.07.2015, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=28224&lang=ru
#
"Местное время в Перми";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"01.04.2015 14:00";"7.4";"755.8";"771.7";"-0.9";"18";"Ветер, дующий с севера";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-15.2";"";"";"";"";"";"";
"01.04.2015 11:00";"3.1";"756.7";"772.8";"-0.1";"28";"Ветер, дующий с севера";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-13.6";"";"";"";"";"";"";
"01.04.2015 08:00";"-6.9";"756.8";"773.5";"-0.1";"57";"Ветер, дующий с юго-юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"-9.7";"";"";"";"";"";"";"20.0";"-14.0";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"44.0";
"01.04.2015 05:00";"-8.3";"756.9";"773.7";"-0.2";"61";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-14.5";"";"";"";"";"";"";
"01.04.2015 02:00";"-6.1";"757.1";"773.8";"-0.2";"53";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-14.3";"";"";"";"";"";"";
"31.03.2015 23:00";"-3.2";"757.3";"773.8";"-0.3";"42";"Ветер, дующий с юга";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-14.4";"";"";"";"";"";"";
"31.03.2015 20:00";"0.5";"757.6";"773.9";"-0.9";"30";"Ветер, дующий с юго-юго-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"6.4";"";"";"";"";"";"20.0";"-15.2";"Осадков нет";"12";"";"";"";"";
"31.03.2015 17:00";"6.2";"758.5";"774.5";"-0.8";"17";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-17.3";"";"";"";"";"";"";
"31.03.2015 14:00";"4.1";"759.3";"775.4";"-0.7";"21";"Ветер, дующий с юго-запада";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-16.3";"";"";"";"";"";"";
"31.03.2015 11:00";"-0.8";"760.0";"776.5";"";"44";"Ветер, дующий с юга";"3";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-11.7";"";"";"";"";"";"";
"31.03.2015 08:00";"-5.5";"760.3";"777.0";"";"56";"Ветер, дующий с юго-запада";"2";"";"";"20–30%.";" ";"";"";"-7.7";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-13.0";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"44.0";
"31.03.2015 05:00";"-5.1";"759.8";"776.5";"";"55";"Ветер, дующий с юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-12.8";"";"";"";"";"";"";
"31.03.2015 02:00";"-3.8";"759.7";"776.3";"";"50";"Ветер, дующий с юго-запада";"3";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-12.9";"";"";"";"";"";"";
"30.03.2015 23:00";"-2.7";"759.6";"776.2";"";"43";"Ветер, дующий с юго-запада";"3";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-13.8";"";"";"";"";"";"";
"30.03.2015 20:00";"-1.0";"759.7";"776.2";"";"33";"Ветер, дующий с юго-юго-запада";"4";"";"";"50%.";" ";"";"";"";"2.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"20.0";"-15.4";"Осадков нет";"12";"";"";"";"";
"30.03.2015 17:00";"2.2";"760.3";"776.5";"";"28";"Ветер, дующий с юго-запада";"3";"";"10";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"-14.5";"";"";"";"";"";"";
"30.03.2015 14:00";"0.9";"760.8";"777.1";"";"30";"Ветер, дующий с юго-юго-запада";"5";"10";"10";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"20.0";"-15.0";"";"";"";"";"";"";
"30.03.2015 11:00";"-3.0";"761.9";"778.6";"";"46";"Ветер, дующий с юго-запада";"4";"";"";"50%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-13.0";"";"";"";"";"";"";
"30.03.2015 08:00";"-6.6";"762.1";"778.9";"";"61";"Ветер, дующий с юго-запада";"3";"";"";"20–30%.";" ";"";"";"-7.2";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-12.9";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"45.0";
"30.03.2015 05:00";"-6.0";"762.4";"779.2";"";"56";"Ветер, дующий с юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-13.5";"";"";"";"";"";"";
"30.03.2015 02:00";"-4.8";"762.9";"779.6";"";"53";"Ветер, дующий с юго-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-13.1";"";"";"";"";"";"";
"29.03.2015 23:00";"-3.0";"763.3";"780.0";"";"47";"Ветер, дующий с юго-запада";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-12.9";"";"";"";"";"";"";
"29.03.2015 20:00";"-0.9";"764.1";"780.7";"";"38";"Ветер, дующий с юго-юго-запада";"4";"";"10";"Облаков нет.";" ";"";"";"";"2.6";"";"";"";"";"";"20.0";"-13.6";"Осадков нет";"12";"";"";"";"";
"29.03.2015 17:00";"2.4";"765.7";"782.0";"";"29";"Ветер, дующий с юго-запада";"4";"";"10";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-13.9";"";"";"";"";"";"";
"29.03.2015 14:00";"1.6";"767.1";"783.5";"";"29";"Ветер, дующий с западо-юго-запада";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-14.6";"";"";"";"";"";"";
"29.03.2015 11:00";"-1.1";"768.1";"784.6";"";"35";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-14.7";"";"";"";"";"";"";
"29.03.2015 08:00";"-8.4";"767.9";"785.0";"";"56";"Ветер, дующий с юго-юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"-12.6";"";"";"";"";"";"";"20.0";"-15.7";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"45.0";
"29.03.2015 05:00";"-11.0";"768.0";"785.2";"";"67";"Ветер, дующий с юго-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-15.9";"";"";"";"";"";"";
"29.03.2015 02:00";"-8.7";"767.5";"784.6";"";"59";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-15.3";"";"";"";"";"";"";
"28.03.2015 23:00";"-8.2";"767.5";"784.6";"";"53";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-16.2";"";"";"";"";"";"";
"28.03.2015 20:00";"-3.5";"767.2";"784.0";"";"34";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"";"-0.4";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"20.0";"-17.3";"Осадков нет";"12";"";"";"";"";
"28.03.2015 17:00";"-0.4";"767.3";"783.9";"";"32";"Ветер, дующий с северо-северо-востока";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-15.1";"";"";"";"";"";"";
"28.03.2015 14:00";"-1.5";"767.6";"784.3";"";"40";"Ветер, дующий с северо-северо-востока";"3";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-13.6";"";"";"";"";"";"";
"28.03.2015 11:00";"-5.8";"767.7";"784.6";"";"60";"Ветер, дующий с севера";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-12.4";"";"";"";"";"";"";
"28.03.2015 08:00";"-13.2";"766.5";"783.9";"";"88";"Штиль, безветрие";"0";"";"";"Облаков нет.";"Дымка. ";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"-15.0";"";"";"";"";"";"";"4.0";"-14.8";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"55.0";
"28.03.2015 05:00";"-14.2";"765.0";"782.4";"";"89";"Ветер, дующий с юго-юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-15.7";"";"";"";"";"";"";
"28.03.2015 02:00";"-12.9";"763.9";"781.1";"";"87";"Ветер, дующий с юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-14.7";"";"";"";"";"";"";
"27.03.2015 23:00";"-8.6";"762.7";"779.8";"";"70";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-13.1";"";"";"";"";"";"";
"27.03.2015 20:00";"-4.5";"761.6";"778.3";"";"54";"Ветер, дующий с северо-северо-запада";"2";"";"";"20–30%.";" ";"";"";"";"-2.2";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-12.5";"Осадков нет";"12";"";"";"";"";
"27.03.2015 17:00";"-3.1";"760.9";"777.4";"";"46";"Ветер, дующий с севера";"3";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-13.1";"";"";"";"";"";"";
"27.03.2015 14:00";"-2.9";"760.9";"777.4";"";"47";"Ветер, дующий с севера";"5";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-12.7";"";"";"";"";"";"";
"27.03.2015 11:00";"-5.7";"760.6";"777.4";"";"65";"Ветер, дующий с северо-северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-11.4";"";"";"";"";"";"";
"27.03.2015 08:00";"-13.6";"759.7";"777.0";"";"79";"Ветер, дующий с западо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"-15.7";"";"";"";"";"";"";"20.0";"-16.5";"Осадков нет";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"46.0";
"27.03.2015 05:00";"-15.1";"758.5";"775.8";"";"72";"Ветер, дующий с юга";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-19.0";"";"";"";"";"";"";
"27.03.2015 02:00";"-13.4";"757.6";"774.8";"";"61";"Ветер, дующий с юго-юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-19.4";"";"";"";"";"";"";
"26.03.2015 23:00";"-6.2";"756.9";"773.6";"";"34";"Ветер, дующий с северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-19.6";"";"";"";"";"";"";
"26.03.2015 20:00";"-5.0";"756.1";"772.7";"";"30";"Ветер, дующий с северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"-3.4";"";"";"";"";"";"20.0";"-20.2";"Осадков нет";"12";"";"";"";"";
"26.03.2015 17:00";"-3.6";"755.0";"771.5";"";"27";"Ветер, дующий с северо-запада";"4";"";"10";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-20.1";"";"";"";"";"";"";
"26.03.2015 14:00";"-4.4";"753.8";"770.3";"";"30";"Ветер, дующий с западо-северо-запада";"6";"10";"10";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-19.5";"";"";"";"";"";"";
"26.03.2015 11:00";"-6.3";"752.5";"769.2";"";"52";"Ветер, дующий с западо-северо-запада";"3";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"";"";"";"";"";"";"";"20.0";"-14.7";"";"";"";"";"";"";
"26.03.2015 08:00";"-8.5";"750.7";"767.4";"";"66";"Ветер, дующий с западо-северо-запада";"4";"";"";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Метель";"Облака покрывали половину неба или менее в течение всего соответствующего периода.";"-8.7";"";"";"";"";"";"";"20.0";"-13.8";"0.3";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"46.0";
"26.03.2015 05:00";"-7.7";"748.1";"764.8";"";"69";"Ветер, дующий с западо-северо-запада";"4";"";"11";"Облаков нет.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"";"";"";"";"20.0";"-12.4";"";"";"";"";"";"";
"26.03.2015 02:00";"-5.8";"745.8";"762.2";"";"63";"Ветер, дующий с западо-северо-запада";"6";"11";"12";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Ливень (ливни).";"Метель";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"100%.";"600-1000";"";"";"20.0";"-11.8";"";"";"";"";"";"";
"25.03.2015 23:00";"-4.5";"743.2";"759.4";"";"60";"Ветер, дующий с северо-запада";"5";"11";"14";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-11.1";"";"";"";"";"";"";
"25.03.2015 20:00";"-0.2";"738.6";"754.6";"3.8";"72";"Ветер, дующий с северо-запада";"4";"";"12";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"2.0";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"100%.";"600-1000";"";"";"20.0";"-4.7";"2.0";"12";"";"";"";"";
"25.03.2015 17:00";"1.9";"734.8";"750.5";"1.1";"81";"Ветер, дующий с западо-юго-запада";"4";"10";"12";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Дождь со снегом или другими видами твердых осадков";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"100%.";"600-1000";"";"";"10.0";"-1.1";"";"";"";"";"";"";
"25.03.2015 14:00";"-0.2";"733.7";"749.5";"-0.8";"92";"Ветер, дующий с юго-юго-запада";"6";"12";"12";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Снег и/или другие виды твердых осадков";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"60%.";"600-1000";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-1.4";"";"";"";"";"";"";
"25.03.2015 11:00";"-2.5";"734.5";"750.4";"-1.1";"88";"Ветер, дующий с юга";"5";"";"10";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-4.3";"";"";"";"";"";"";
"25.03.2015 08:00";"-4.4";"735.6";"751.7";"-0.7";"85";"Ветер, дующий с юга";"4";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-6.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-6.5";"0.9";"12";"";"";"Ровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"45.0";
"25.03.2015 05:00";"-5.5";"736.3";"752.5";"-1.0";"87";"Ветер, дующий с юга";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-7.4";"";"";"";"";"";"";
"25.03.2015 02:00";"-5.7";"737.3";"753.6";"-1.3";"84";"Ветер, дующий с юга";"4";"";"10";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-8.0";"";"";"";"";"";"";
"24.03.2015 23:00";"-5.5";"738.6";"754.9";"-0.4";"78";"Ветер, дующий с юга";"5";"10";"12";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-8.8";"";"";"";"";"";"";
"24.03.2015 20:00";"-3.3";"739.0";"755.2";"-0.6";"46";"Ветер, дующий с юго-юго-запада";"6";"10";"13";"100%.";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-1.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2000-2500";"Высокослоистые просвечивающие.";"";"20.0";"-13.3";"Осадков нет";"12";"";"";"";"";
"24.03.2015 17:00";"-2.1";"739.6";"755.8";"-1.4";"32";"Ветер, дующий с юго-юго-запада";"6";"12";"12";"90  или более, но не 100%";"Слабый или умеренный поземок в целом низкий (ниже уровня глаз наблюдателя). ";"Метель";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2000-2500";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-16.7";"";"";"";"";"";"";
"24.03.2015 14:00";"-2.3";"741.0";"757.1";"-1.5";"33";"Ветер, дующий с юго-запада";"5";"10";"11";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2000-2500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-16.5";"";"";"";"";"";"";
"24.03.2015 11:00";"-4.8";"742.5";"758.8";"0.1";"50";"Ветер, дующий с юго-запада";"4";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"20.0";"-13.8";"";"";"";"";"";"";
"24.03.2015 08:00";"-11.5";"742.4";"759.1";"0.1";"82";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"-12.5";"";"";"";"";"";"";"20.0";"-14.0";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"47.0";
"24.03.2015 05:00";"-9.8";"742.3";"758.9";"0.3";"75";"Ветер, дующий с юга";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-13.5";"";"";"";"";"";"";
"24.03.2015 02:00";"-7.5";"742.0";"758.5";"0.5";"65";"Ветер, дующий с запада";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-13.1";"";"";"";"";"";"";
"23.03.2015 23:00";"-6.7";"741.5";"757.9";"1.6";"57";"Ветер, дующий с северо-запада";"2";"";"";"50%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-13.8";"";"";"";"";"";"";
"23.03.2015 20:00";"-5.0";"739.9";"756.2";"1.2";"51";"Ветер, дующий с северо-северо-запада";"2";"";"10";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"-2.6";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"-13.6";"Следы осадков";"12";"";"";"";"";
"23.03.2015 17:00";"-3.7";"738.7";"754.9";"0.6";"46";"Ветер, дующий с северо-северо-запада";"4";"";"";"90  или более, но не 100%";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высокослоистые непросвечивающие или слоисто-дождевые.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-13.7";"";"";"";"";"";"";
"23.03.2015 14:00";"-3.0";"738.1";"754.2";"0.3";"37";"Ветер, дующий с северо-северо-запада";"3";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-15.9";"";"";"";"";"";"";
"23.03.2015 11:00";"-6.0";"737.8";"754.0";"1.1";"54";"Ветер, дующий с северо-северо-востока";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-13.8";"";"";"";"";"";"";
