# Метеостанция Варшава / Окенце (аэропорт), Польша, WMO_ID=12375, выборка с 01.01.2019 по 30.07.2019, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=12375&lang=ru
#
"Местное время в Варшаве / Окенце (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"27.03.2019 10:00";"4.0";"761.0";"771.1";"0.9";"70";"Ветер, дующий с запада";"5";"";"";"40%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"35.0";"-1.0";"";"";"";"";"";"";
"27.03.2019 09:00";"2.5";"760.8";"770.8";"1.0";"81";"Ветер, дующий с западо-северо-запада";"4";"";"";"20–30%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"-0.4";"";"";"";"";"";"";
"27.03.2019 08:00";"0.7";"760.5";"770.6";"1.4";"87";"Ветер, дующий с западо-северо-запада";"4";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"-1.2";"";"";"";"";"";"";
"27.03.2019 07:00";"-0.9";"760.1";"770.3";"1.6";"89";"Ветер, дующий с запада";"4";"";"";"20–30%.";" ";"";"";"-2.3";"0.8";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"24.0";"-2.5";"Осадков нет";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"Менее 0.5";
"27.03.2019 06:00";"-2.0";"759.8";"770.0";"1.8";"91";"Ветер, дующий с запада";"4";"";"";"40%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"25.0";"-3.3";"";"";"";"";"";"";
"27.03.2019 05:00";"-2.2";"759.1";"769.3";"1.8";"92";"Ветер, дующий с запада";"4";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"10%  или менее, но не 0";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"30.0";"-3.3";"";"";"";"";"";"";
"27.03.2019 04:00";"-1.9";"758.5";"768.7";"1.7";"92";"Ветер, дующий с запада";"3";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"-3.0";"";"";"";"";"";"";
"27.03.2019 03:00";"-1.4";"758.0";"768.2";"1.6";"90";"Ветер, дующий с запада";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"35.0";"-2.8";"";"";"";"";"";"";
"27.03.2019 02:00";"-1.3";"757.3";"767.5";"1.5";"89";"Ветер, дующий с западо-северо-запада";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"35.0";"-2.9";"";"";"";"";"";"";
"27.03.2019 01:00";"-1.0";"756.8";"766.9";"1.8";"87";"Ветер, дующий с западо-северо-запада";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"35.0";"-2.9";"Осадков нет";"6";"";"";"";"";
"27.03.2019 00:00";"-0.2";"756.4";"766.5";"2.0";"85";"Ветер, дующий с западо-северо-запада";"5";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"35.0";"-2.4";"";"";"";"";"";"";
"26.03.2019 23:00";"0.0";"755.8";"766.0";"2.1";"80";"Ветер, дующий с западо-северо-запада";"6";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"35.0";"-3.0";"";"";"";"";"";"";
"26.03.2019 22:00";"0.3";"755.0";"765.1";"2.0";"76";"Ветер, дующий с западо-северо-запада";"7";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"35.0";"-3.4";"";"";"";"";"";"";
"26.03.2019 21:00";"0.3";"754.4";"764.5";"2.2";"76";"Ветер, дующий с западо-северо-запада";"6";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"35.0";"-3.4";"";"";"";"";"";"";
"26.03.2019 20:00";"0.2";"753.7";"763.7";"2.1";"86";"Ветер, дующий с запада";"4";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"30.0";"-1.9";"";"";"";"";"";"";
"26.03.2019 19:00";"0.8";"753.0";"763.0";"2.5";"91";"Ветер, дующий с запада";"5";"";"23";"20–30%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"0.2";"6.6";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"10%  или менее, но не 0";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"35.0";"-0.5";"1.0";"12";"";"";"";"";
"26.03.2019 18:00";"0.8";"752.2";"762.2";"1.5";"95";"Ветер, дующий с запада";"4";"";"";"60%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"1000-1500";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистых, перисто-кучевых или перисто-слоистых нет.";"35.0";"0.1";"";"";"";"";"";"";
"26.03.2019 17:00";"0.5";"751.6";"761.6";"0.7";"93";"Ветер, дующий с западо-северо-запада";"6";"";"23";"70 – 80%.";"Гроза (с осадками или без них). ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"35.0";"-0.5";"";"";"";"";"";"";
"26.03.2019 16:00";"4.2";"750.5";"760.4";"-0.2";"79";"Ветер, дующий с запада";"9";"15";"19";"90  или более, но не 100%";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"600-1000";"";"";"30.0";"0.9";"";"";"";"";"";"";
"26.03.2019 15:00";"4.7";"750.7";"760.6";"-1.2";"68";"Ветер, дующий с запада";"9";"";"17";"90  или более, но не 100%";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"90  или более, но не 100%";"1000-1500";"";"";"27.0";"-0.7";"";"";"";"";"";"";
"26.03.2019 14:00";"5.4";"750.9";"760.7";"-2.1";"60";"Ветер, дующий с запада";"12";"18";"19";"90  или более, но не 100%";"Ливневый град, или дождь и град. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"90  или более, но не 100%";"600-1000";"";"";"35.0";"-1.8";"";"";"";"";"";"";
"26.03.2019 13:00";"6.6";"750.7";"760.6";"-2.9";"66";"Ветер, дующий с запада";"10";"17";"17";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"30.0";"0.7";"Осадков нет";"6";"";"";"";"";
"26.03.2019 12:00";"4.2";"751.9";"761.8";"-2.1";"79";"Ветер, дующий с запада";"8";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"90  или более, но не 100%";"300-600";"";"";"21.0";"0.9";"";"";"";"";"";"";
"26.03.2019 11:00";"3.7";"753.0";"762.9";"-1.1";"80";"Ветер, дующий с запада";"7";"";"11";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"90  или более, но не 100%";"300-600";"";"";"21.0";"0.6";"";"";"";"";"";"";
"26.03.2019 10:00";"2.8";"753.6";"763.6";"-0.5";"83";"Ветер, дующий с западо-юго-запада";"4";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"90  или более, но не 100%";"300-600";"";"";"20.0";"0.2";"";"";"";"";"";"";
"26.03.2019 09:00";"2.1";"754.0";"763.9";"0.2";"89";"Ветер, дующий с запада";"5";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"200-300";"";"";"16.0";"0.5";"";"";"";"";"";"";
"26.03.2019 08:00";"1.3";"754.1";"764.2";"0.2";"92";"Ветер, дующий с запада";"4";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"100-200";"";"";"8.0";"0.1";"";"";"";"";"";"";
"26.03.2019 07:00";"1.2";"754.1";"764.2";"0.6";"93";"Ветер, дующий с запада";"5";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"0.0";"4.4";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"100-200";"";"";"7.0";"0.2";"Следы осадков";"12";"Поверхность почвы влажная.";"-2.0";"";"";
"26.03.2019 06:00";"0.9";"753.8";"763.9";"0.4";"95";"Ветер, дующий с запада";"3";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"200-300";"";"";"8.0";"0.2";"";"";"";"";"";"";
"26.03.2019 05:00";"0.0";"753.9";"763.9";"1.0";"95";"Ветер, дующий с запада";"3";"";"";"70 – 80%.";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"200-300";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"8.0";"-0.7";"";"";"";"";"";"";
"26.03.2019 04:00";"0.5";"753.5";"763.6";"0.7";"94";"Ветер, дующий с западо-северо-запада";"4";"";"";"50%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"14.0";"-0.4";"";"";"";"";"";"";
"26.03.2019 03:00";"0.8";"753.4";"763.4";"1.2";"94";"Ветер, дующий с западо-северо-запада";"5";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"12.0";"-0.1";"";"";"";"";"";"";
"26.03.2019 02:00";"1.0";"752.9";"763.0";"1.1";"91";"Ветер, дующий с запада";"3";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"13.0";"-0.3";"";"";"";"";"";"";
"26.03.2019 01:00";"0.5";"752.8";"762.8";"1.5";"93";"Ветер, дующий с западо-северо-запада";"3";"";"";"40%.";"Облака в целом образовывались или развивались. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"10.0";"-0.5";"Следы осадков";"6";"";"";"";"";
"26.03.2019 00:00";"0.8";"752.2";"762.3";"1.4";"94";"Ветер, дующий с западо-северо-запада";"3";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"10.0";"-0.1";"";"";"";"";"";"";
"25.03.2019 23:00";"1.0";"751.8";"761.8";"1.6";"92";"Ветер, дующий с западо-северо-запада";"3";"";"";"50%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"14.0";"-0.2";"";"";"";"";"";"";
"25.03.2019 22:00";"1.7";"751.3";"761.3";"1.5";"89";"Ветер, дующий с западо-северо-запада";"3";"";"";"40%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"15.0";"0.1";"";"";"";"";"";"";
"25.03.2019 21:00";"2.3";"750.8";"760.8";"1.7";"88";"Ветер, дующий с западо-северо-запада";"3";"";"";"50%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"10%  или менее, но не 0";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"10.0";"0.5";"";"";"";"";"";"";
"25.03.2019 20:00";"2.8";"750.2";"760.1";"1.4";"80";"Ветер, дующий с западо-северо-запада";"2";"";"";"60%.";"Ливневый(ые) дождь(и). ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"35.0";"-0.3";"";"";"";"";"";"";
"25.03.2019 19:00";"3.7";"749.8";"759.7";"1.3";"82";"Ветер, дующий с западо-северо-запада";"4";"";"";"70 – 80%.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"3.7";"9.5";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"24.0";"0.9";"Следы осадков";"12";"";"";"";"";
"25.03.2019 18:00";"4.3";"749.1";"758.9";"1.3";"73";"Ветер, дующий с западо-северо-запада";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"35.0";"-0.1";"";"";"";"";"";"";
"25.03.2019 17:00";"5.2";"748.8";"758.6";"0.8";"71";"Ветер, дующий с западо-северо-запада";"5";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и). ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"30.0";"0.4";"";"";"";"";"";"";
"25.03.2019 16:00";"5.4";"748.5";"758.3";"0.5";"75";"Ветер, дующий с северо-запада";"8";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"70 – 80%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"25.0";"1.3";"";"";"";"";"";"";
"25.03.2019 15:00";"8.5";"747.8";"757.5";"-0.5";"47";"Ветер, дующий с западо-северо-запада";"5";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"50%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"35.0";"-2.2";"";"";"";"";"";"";
"25.03.2019 14:00";"8.1";"748.0";"757.6";"-0.6";"54";"Ветер, дующий с западо-северо-запада";"7";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"90  или более, но не 100%";"1000-1500";"";"";"35.0";"-0.7";"";"";"";"";"";"";
"25.03.2019 13:00";"8.3";"748.0";"757.7";"-0.8";"47";"Ветер, дующий с западо-северо-запада";"5";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"90  или более, но не 100%";"1000-1500";"";"";"35.0";"-2.4";"Осадков нет";"6";"";"";"";"";
"25.03.2019 12:00";"8.8";"748.3";"758.0";"-0.6";"45";"Ветер, дующий с запада";"4";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"50%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"35.0";"-2.5";"";"";"";"";"";"";
"25.03.2019 11:00";"8.3";"748.6";"758.3";"-0.6";"50";"Ветер, дующий с запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"60%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"35.0";"-1.5";"";"";"";"";"";"";
"25.03.2019 10:00";"7.4";"748.8";"758.5";"-0.6";"53";"Ветер, дующий с северо-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"35.0";"-1.6";"";"";"";"";"";"";
"25.03.2019 09:00";"6.5";"748.9";"758.6";"-0.9";"60";"Ветер, дующий с северо-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"30.0";"-0.9";"";"";"";"";"";"";
"25.03.2019 08:00";"5.2";"749.2";"759.1";"-0.8";"68";"Ветер, дующий с западо-северо-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"24.0";"-0.2";"";"";"";"";"";"";
"25.03.2019 07:00";"3.9";"749.4";"759.3";"-1.0";"78";"Ветер, дующий с западо-северо-запада";"2";"";"";"70 – 80%.";" ";"";"";"3.4";"7.2";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"0.4";"Осадков нет";"12";"Поверхность почвы влажная.";"1.0";"";"";
"25.03.2019 06:00";"3.6";"749.8";"759.7";"-1.2";"77";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1500-2000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-0.1";"";"";"";"";"";"";
"25.03.2019 05:00";"3.5";"750.0";"759.9";"-1.6";"76";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-0.3";"";"";"";"";"";"";
"25.03.2019 04:00";"3.6";"750.4";"760.3";"-1.6";"74";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-0.6";"";"";"";"";"";"";
"25.03.2019 03:00";"4.2";"751.0";"760.9";"-1.7";"71";"Ветер, дующий с западо-юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"11.0";"-0.6";"";"";"";"";"";"";
"25.03.2019 02:00";"4.5";"751.6";"761.5";"-1.4";"70";"Ветер, дующий с юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"13.0";"-0.5";"";"";"";"";"";"";
