# Метеостанция Варшава / Окенце (аэропорт), Польша, WMO_ID=12375, выборка с 01.01.2013 по 30.07.2013, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=12375&lang=ru
#
"Местное время в Варшаве / Окенце (аэропорт)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"05.04.2013 17:00";"1.6";"746.7";"756.7";"0.3";"94";"Ветер, дующий с запада";"2";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"100-200";"";"";"2.0";"0.7";"";"";"";"";"";"";
"05.04.2013 14:00";"2.0";"746.4";"756.3";"-0.1";"89";"Ветер, дующий с запада";"3";"";"";"100%.";"Дымка. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"200-300";"";"";"4.0";"0.4";"Следы осадков";"6";"";"";"";"";
"05.04.2013 11:00";"1.4";"746.5";"756.5";"0.2";"97";"Ветер, дующий с запада";"3";"";"";"100%.";"Дымка. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"100-200";"";"";"4.0";"1.0";"";"";"";"";"";"";
"05.04.2013 08:00";"0.3";"746.3";"756.3";"-0.5";"100";"Ветер, дующий с запада";"3";"";"";"100%.";"Дождь или морось со снегом слабые. ";"Дождь со снегом или другими видами твердых осадков";"Туман или ледяной туман или сильная мгла.";"0.0";"0.5";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"Менее 50";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"1.8";"0.3";"1.0";"12";"";"0.0";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"18.0";
"05.04.2013 05:00";"0.0";"746.8";"756.7";"-0.4";"100";"Ветер, дующий с запада";"3";"";"";"100%.";"Туман или ледяной туман, небо видно, начался или усилился в течение последнего часа. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"Менее 50";"";"";"0.6";"0.0";"";"";"";"";"";"";
"05.04.2013 02:00";"0.1";"747.2";"757.3";"-0.7";"100";"Ветер, дующий с запада";"2";"";"";"100%.";"Дымка. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"Менее 50";"";"";"1.5";"0.1";"1.0";"6";"";"";"";"";
"04.04.2013 23:00";"0.2";"747.9";"757.9";"-0.7";"99";"Штиль, безветрие";"0";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь со снегом или другими видами твердых осадков";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"50-100";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"2.0";"0.1";"";"";"";"";"";"";
"04.04.2013 20:00";"0.5";"748.6";"758.6";"0.1";"98";"Ветер, дующий с северо-востока";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"0.2";"1.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"50-100";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"2.5";"0.2";"3.0";"12";"";"";"";"";
"04.04.2013 17:00";"1.1";"748.5";"758.5";"-0.2";"97";"Ветер, дующий с востока";"2";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"2.5";"0.7";"";"";"";"";"";"";
"04.04.2013 14:00";"1.3";"748.7";"758.7";"-0.2";"96";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";"Дождь или морось со снегом слабые. ";"Дождь со снегом или другими видами твердых осадков";"Дождь со снегом или другими видами твердых осадков";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"5.0";"0.7";"2.0";"6";"";"";"";"";
"04.04.2013 11:00";"0.7";"748.9";"759.0";"0.0";"97";"Ветер, дующий с востоко-северо-востока";"3";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь со снегом или другими видами твердых осадков";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"2.5";"0.3";"";"";"";"";"";"";
"04.04.2013 08:00";"0.2";"748.9";"759.0";"-0.8";"98";"Ветер, дующий с северо-востока";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь со снегом или другими видами твердых осадков";"-0.3";"0.3";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"2.5";"-0.1";"3.0";"12";"";"-1.0";"Неровный слой слежавшегося или мокрого снега покрывает почву полностью.";"22.0";
"04.04.2013 05:00";"0.0";"749.7";"759.7";"-1.2";"98";"Ветер, дующий с северо-востока";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Снег и/или другие виды твердых осадков";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"2.0";"-0.3";"";"";"";"";"";"";
"04.04.2013 02:00";"-0.1";"750.9";"760.9";"-1.0";"94";"Ветер, дующий с северо-востока";"6";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"3.0";"-1.0";"0.3";"6";"";"";"";"";
"03.04.2013 23:00";"-0.2";"751.9";"762.0";"-0.6";"95";"Ветер, дующий с северо-востока";"5";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"3.0";"-0.9";"";"";"";"";"";"";
"03.04.2013 20:00";"-0.1";"752.5";"762.7";"0.0";"94";"Ветер, дующий с северо-востока";"6";"";"12";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Метель";"-0.5";"0.2";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"3.0";"-1.0";"2.0";"12";"";"";"";"";
"03.04.2013 17:00";"0.2";"752.5";"762.6";"-0.8";"92";"Ветер, дующий с северо-востока";"7";"";"12";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Буря";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-0.9";"";"";"";"";"";"";
"03.04.2013 14:00";"-0.4";"753.3";"763.4";"-0.7";"93";"Ветер, дующий с северо-востока";"8";"";"12";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"1.1";"-1.4";"1.0";"6";"";"";"";"";
"03.04.2013 11:00";"-0.5";"754.0";"764.2";"0.1";"86";"Ветер, дующий с северо-востока";"6";"";"11";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"3.5";"-2.6";"";"";"";"";"";"";
"03.04.2013 08:00";"-0.5";"753.9";"764.0";"-0.1";"78";"Ветер, дующий с северо-востока";"5";"";"";"100%.";" ";"";"";"-0.8";"1.1";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"300-600";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"-3.9";"Осадков нет";"12";"";"-2.0";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"15.0";
"03.04.2013 05:00";"-0.6";"754.0";"764.2";"0.1";"78";"Ветер, дующий с северо-востока";"5";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"15.0";"-4.0";"";"";"";"";"";"";
"03.04.2013 02:00";"-0.3";"753.9";"764.0";"-0.3";"78";"Ветер, дующий с северо-востока";"4";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"10.0";"-3.7";"Осадков нет";"6";"";"";"";"";
"02.04.2013 23:00";"0.2";"754.2";"764.3";"0.5";"81";"Ветер, дующий с северо-востока";"4";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"15.0";"-2.8";"";"";"";"";"";"";
"02.04.2013 20:00";"1.0";"753.7";"763.7";"1.1";"71";"Ветер, дующий с северо-востока";"3";"";"";"90  или более, но не 100%";" ";"";"";"-1.5";"4.1";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"15.0";"-3.7";"Следы осадков";"12";"";"";"";"";
"02.04.2013 17:00";"1.5";"752.6";"762.7";"0.0";"73";"Ветер, дующий с северо-северо-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"90  или более, но не 100%";"600-1000";"";"";"10.0";"-2.8";"";"";"";"";"";"";
"02.04.2013 14:00";"1.4";"752.6";"762.7";"0.7";"77";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"90  или более, но не 100%";"300-600";"";"";"10.0";"-2.2";"Следы осадков";"6";"";"";"";"";
"02.04.2013 11:00";"1.2";"751.9";"762.0";"1.2";"81";"Ветер, дующий с северо-запада";"1";"";"";"90  или более, но не 100%";"Снег неливневый. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"7.0";"-1.7";"";"";"";"";"";"";
"02.04.2013 08:00";"-1.5";"750.7";"760.8";"1.2";"95";"Ветер, дующий с запада";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-1.8";"0.0";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"3.0";"-2.2";"Следы осадков";"12";"";"-2.0";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"15.0";
"02.04.2013 05:00";"-1.6";"749.5";"759.7";"0.5";"94";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"6.0";"-2.4";"";"";"";"";"";"";
"02.04.2013 02:00";"-1.1";"749.0";"759.1";"1.2";"90";"Ветер, дующий с запада";"1";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Снег и/или другие виды твердых осадков";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"10.0";"-2.5";"Следы осадков";"6";"";"";"";"";
"01.04.2013 23:00";"-0.5";"747.8";"757.9";"1.2";"90";"Ветер, дующий с запада";"3";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"10.0";"-1.9";"";"";"";"";"";"";
"01.04.2013 20:00";"0.0";"746.6";"756.6";"1.8";"91";"Ветер, дующий с запада";"5";"";"11";"90  или более, но не 100%";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-0.4";"1.5";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"200-300";"";"";"10.0";"-1.3";"0.9";"12";"";"";"";"";
"01.04.2013 17:00";"0.7";"744.8";"754.8";"1.7";"93";"Ветер, дующий с запада";"6";"";"11";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь со снегом или другими видами твердых осадков";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"200-300";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"7.0";"-0.3";"";"";"";"";"";"";
"01.04.2013 14:00";"0.5";"743.1";"753.1";"1.6";"95";"Ветер, дующий с запада";"5";"10";"10";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"2.5";"-0.2";"0.7";"6";"";"";"";"";
"01.04.2013 11:00";"0.0";"741.5";"751.5";"1.4";"98";"Ветер, дующий с запада";"4";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Дождь.";"Морось.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"2.0";"-0.3";"";"";"";"";"";"";
"01.04.2013 08:00";"-0.4";"740.1";"750.0";"0.7";"99";"Ветер, дующий с запада";"4";"";"";"100%.";"Дождь замерзающий слабый. ";"Снег и/или другие виды твердых осадков";"Дождь.";"-0.6";"-0.1";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"100-200";"";"";"2.5";"-0.5";"4.0";"12";"";"-1.0";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"18.0";
"01.04.2013 05:00";"-0.4";"739.4";"749.3";"0.0";"98";"Ветер, дующий с запада";"4";"";"";"100%.";"Дождь или морось со снегом слабые. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"100-200";"";"";"4.0";"-0.7";"";"";"";"";"";"";
"01.04.2013 02:00";"-0.3";"739.4";"749.3";"-1.1";"98";"Ветер, дующий с северо-запада";"3";"";"";"100%.";"Снег неливневый. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"100-200";"";"";"5.0";"-0.6";"2.0";"6";"";"";"";"";
"31.03.2013 23:00";"-0.2";"740.5";"750.4";"-1.4";"98";"Ветер, дующий с севера";"4";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Снег и/или другие виды твердых осадков";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"3.0";"-0.5";"";"";"";"";"";"";
"31.03.2013 20:00";"-0.1";"741.9";"751.9";"-1.4";"100";"Ветер, дующий с северо-северо-востока";"5";"";"12";"100%.";"Снег непрерывный сильный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Снег и/или другие виды твердых осадков";"-2.1";"1.7";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"0.7";"-0.1";"5.0";"12";"";"";"";"";
"31.03.2013 17:00";"-0.3";"743.3";"753.3";"-2.0";"99";"Ветер, дующий с северо-северо-востока";"6";"";"12";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Снег и/или другие виды твердых осадков";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"1.0";"-0.4";"";"";"";"";"";"";
"31.03.2013 14:00";"0.9";"745.3";"755.3";"-1.4";"81";"Ветер, дующий с северо-востока";"7";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"1.8";"-2.0";"Следы осадков";"6";"";"";"";"";
"31.03.2013 11:00";"1.6";"746.7";"756.7";"-0.7";"67";"Ветер, дующий с востоко-северо-востока";"4";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1500-2000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"8.0";"-3.9";"";"";"";"";"";"";
"31.03.2013 08:00";"-2.1";"747.4";"757.5";"0.3";"92";"Ветер, дующий с востоко-северо-востока";"1";"";"";"70 – 80%.";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-5.9";"0.7";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"4.0";"-3.2";"Осадков нет";"12";"";"-11.0";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"3.0";
"31.03.2013 05:00";"-5.4";"747.1";"757.3";"-0.5";"98";"Штиль, безветрие";"0";"";"";"70 – 80%.";"Клочья приземного или ледяного тумана на станции, на море или на суше, высотой не более 2 м над сушей или не более 10 м над морем. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"4.0";"-5.7";"";"";"";"";"";"";
"31.03.2013 01:00";"-4.9";"747.6";"757.8";"0.7";"95";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"10.0";"-5.6";"Осадков нет";"6";"";"";"";"";
"30.03.2013 22:00";"-2.6";"746.9";"757.0";"0.2";"85";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"10.0";"-4.8";"";"";"";"";"";"";
"30.03.2013 19:00";"0.7";"746.7";"756.7";"0.8";"71";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"-1.0";"1.8";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"";"";"10.0";"-4.0";"Следы осадков";"12";"";"";"";"";
"30.03.2013 16:00";"1.4";"745.9";"755.9";"0.3";"72";"Ветер, дующий с запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"10.0";"-3.1";"";"";"";"";"";"";
"30.03.2013 13:00";"1.3";"745.6";"755.5";"0.9";"72";"Ветер, дующий с запада";"4";"";"";"100%.";"Дымка. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"8.0";"-3.2";"Следы осадков";"6";"";"";"";"";
"30.03.2013 10:00";"0.8";"744.7";"754.7";"0.3";"84";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";"Дымка. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"6.0";"-1.6";"";"";"";"";"";"";
"30.03.2013 07:00";"-0.9";"744.4";"754.4";"0.5";"93";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"-1.3";"0.4";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"";"";"2.5";"-1.9";"0.4";"12";"";"-6.0";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"4.0";
"30.03.2013 04:00";"-1.0";"743.9";"753.9";"0.2";"94";"Ветер, дующий с юга";"1";"";"";"90  или более, но не 100%";"Дымка. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"";"";"6.0";"-1.8";"";"";"";"";"";"";
"30.03.2013 01:00";"-0.6";"743.7";"753.7";"-0.1";"98";"Ветер, дующий с юго-запада";"1";"";"";"70 – 80%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"6.0";"-0.9";"0.4";"6";"";"";"";"";
"29.03.2013 22:00";"0.3";"743.8";"753.7";"-0.3";"98";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";"Дымка. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"100-200";"";"";"4.0";"0.0";"";"";"";"";"";"";
"29.03.2013 19:00";"0.0";"744.1";"754.0";"-0.9";"98";"Ветер, дующий с юго-востока";"3";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Снег и/или другие виды твердых осадков";"-2.1";"0.2";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"90  или более, но не 100%";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"1.8";"-0.3";"3.0";"12";"";"";"";"";
