# Метеостанция Минск, Беларусь, WMO_ID=26850, выборка с 01.01.2010 по 30.07.2010, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26850&lang=ru
#
"Местное время в Минске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"02.05.2010 03:00";"12.2";"737.8";"757.6";"";"94";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высокослоистые непросвечивающие или слоисто-дождевые.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"11.2";"";"";"";"";"";"";
"02.05.2010 00:00";"12.8";"737.3";"757.0";"";"94";"Ветер, дующий с северо-северо-запада";"1";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"11.9";"";"";"";"";"";"";
"01.05.2010 21:00";"13.7";"737.2";"756.8";"";"93";"Ветер, дующий с востоко-северо-востока";"1";"";"";"100%.";"Гроза слабая или умеренная без града, но с дождем и/или снегом в срок наблюдения. ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"";"13.7";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"70 – 80%.";"300-600";"Высокослоистые просвечивающие.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"8.0";"12.6";"6.0";"12";"";"";"";"";
"01.05.2010 18:00";"16.3";"736.9";"756.3";"";"75";"Ветер, дующий с северо-запада";"1";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"20–30%.";"300-600";"Высокослоистые непросвечивающие или слоисто-дождевые.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"9.0";"11.8";"0.9";"9";"";"";"";"";
"01.05.2010 15:00";"19.1";"737.4";"756.7";"";"51";"Ветер, дующий с юго-юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высокослоистые непросвечивающие или слоисто-дождевые.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"8.8";"";"";"";"";"";"";
"01.05.2010 12:00";"18.8";"737.4";"756.7";"";"51";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"8.6";"";"";"";"";"";"";
"01.05.2010 09:00";"15.8";"736.6";"756.2";"";"66";"Ветер, дующий с западо-северо-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"13.1";"";"";"60%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"9.4";"";"";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"01.05.2010 06:00";"13.1";"735.7";"755.4";"";"70";"Ветер, дующий с юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"7.8";"";"";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"01.05.2010 03:00";"14.5";"735.4";"754.9";"";"64";"Ветер, дующий с юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"7.8";"";"";"";"";"";"";
"01.05.2010 00:00";"16.6";"735.8";"755.2";"";"53";"Ветер, дующий с юго-юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"7.1";"";"";"";"";"";"";
"30.04.2010 21:00";"19.1";"736.1";"755.4";"";"43";"Ветер, дующий с юго-юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"22.0";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"6.2";"";"";"";"";"";"";
"30.04.2010 18:00";"21.0";"736.6";"755.8";"";"32";"Ветер, дующий с юго-юго-запада";"3";"";"10";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"3.8";"";"";"";"";"";"";
"30.04.2010 15:00";"21.4";"737.5";"756.7";"";"36";"Ветер, дующий с юго-юго-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"50%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"10.0";"5.6";"";"";"";"";"";"";
"30.04.2010 12:00";"17.3";"738.5";"758.0";"";"54";"Ветер, дующий с юго-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"7.8";"";"";"";"";"";"";
"30.04.2010 09:00";"12.8";"739.1";"758.9";"";"67";"Ветер, дующий с юго-юго-запада";"2";"";"";"60%.";" ";"";"";"10.2";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"10.0";"6.8";"";"";"Поверхность почвы влажная.";"";"";"";
"30.04.2010 06:00";"10.2";"739.6";"759.6";"";"76";"Ветер, дующий с юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1500-2000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"6.1";"";"";"Поверхность почвы влажная.";"";"";"";
"30.04.2010 03:00";"10.8";"740.3";"760.3";"";"71";"Ветер, дующий с юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"5.8";"";"";"";"";"";"";
"30.04.2010 00:00";"11.8";"741.1";"761.0";"";"66";"Ветер, дующий с юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"5.6";"";"";"";"";"";"";
"29.04.2010 21:00";"13.0";"741.5";"761.3";"";"65";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"14.6";"";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высокослоистые непросвечивающие или слоисто-дождевые.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"6.5";"Следы осадков";"12";"";"";"";"";
"29.04.2010 18:00";"13.7";"742.0";"761.8";"";"58";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";"Дождь (незамерзающий) неливневый. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"5.6";"Следы осадков";"9";"";"";"";"";
"29.04.2010 15:00";"13.4";"743.0";"762.8";"";"58";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1000-1500";"";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"5.3";"";"";"";"";"";"";
"29.04.2010 12:00";"9.2";"744.2";"764.3";"";"80";"Ветер, дующий с юго-юго-запада";"2";"";"";"100%.";"Дождь (незамерзающий) неливневый. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"300-600";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"5.9";"";"";"";"";"";"";
"29.04.2010 09:00";"8.4";"744.5";"764.8";"";"84";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"7.5";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"300-600";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"5.9";"";"";"Поверхность почвы влажная.";"";"";"";
"29.04.2010 06:00";"8.3";"744.6";"764.9";"";"92";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"300-600";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"7.0";"";"";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"29.04.2010 03:00";"7.7";"744.7";"765.0";"";"92";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"6.5";"";"";"";"";"";"";
"29.04.2010 00:00";"8.5";"744.8";"765.1";"";"89";"Ветер, дующий с западо-северо-запада";"1";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"6.8";"";"";"";"";"";"";
"28.04.2010 21:00";"10.6";"744.3";"764.3";"";"73";"Ветер, дующий с западо-северо-запада";"1";"";"";"20–30%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"13.4";"";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"5.9";"Следы осадков";"12";"";"";"";"";
"28.04.2010 18:00";"13.2";"744.1";"764.0";"";"61";"Ветер, дующий с северо-запада";"2";"";"";"20–30%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"600-1000";"";"";"10.0";"5.8";"Следы осадков";"9";"";"";"";"";
"28.04.2010 15:00";"11.9";"743.9";"763.9";"";"71";"Ветер, дующий с западо-северо-запада";"2";"";"";"70 – 80%.";"Дымка. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"";"";"9.0";"6.8";"";"";"";"";"";"";
"28.04.2010 12:00";"8.1";"743.5";"763.7";"";"93";"Ветер, дующий с северо-запада";"2";"";"";"100%.";"Дождь (незамерзающий) неливневый. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"200-300";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"6.0";"7.0";"";"";"";"";"";"";
"28.04.2010 09:00";"8.3";"742.3";"762.5";"";"95";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Дождь.";"8.0";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"100-200";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"4.1";"7.5";"3.0";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"28.04.2010 06:00";"8.7";"742.0";"761.4";"";"97";"Ветер, дующий с запада";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"200-300";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"4.1";"8.2";"2.0";"9";"Поверхность почвы влажная.";"";"";"";
"28.04.2010 03:00";"9.2";"741.0";"761.1";"";"96";"Ветер, дующий с юго-запада";"1";"";"";"100%.";"Дождь незамерзающий с перерывами слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"200-300";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"6.0";"8.6";"";"";"";"";"";"";
"28.04.2010 00:00";"9.1";"741.7";"761.8";"";"94";"Ветер, дующий с юга";"2";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"200-300";"Высококучевые башенкообразные или хлопьевидные.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"6.0";"8.2";"";"";"";"";"";"";
"27.04.2010 21:00";"8.7";"743.0";"763.1";"";"89";"Ветер, дующий с юга";"3";"";"11";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"14.4";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"9.0";"7.0";"0.7";"12";"";"";"";"";
"27.04.2010 18:00";"11.2";"744.6";"764.7";"";"60";"Ветер, дующий с юга";"3";"11";"11";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1000-1500";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"3.8";"Следы осадков";"9";"";"";"";"";
"27.04.2010 15:00";"12.4";"746.0";"766.0";"";"42";"Ветер, дующий с юга";"7";"11";"12";"100%.";"Дождь (незамерзающий) неливневый. ";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"";"";"100%.";"2500 или более, или облаков нет.";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"0.0";"";"";"";"";"";"";
"27.04.2010 12:00";"14.2";"746.9";"766.9";"";"26";"Ветер, дующий с юга";"4";"10";"12";"70 – 80%.";" ";"";"";"";"";"";"70 – 80%.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"15.0";"-5.0";"";"";"";"";"";"";
"27.04.2010 09:00";"8.5";"748.4";"768.8";"";"41";"Ветер, дующий с юго-юго-востока";"2";"";"";"20–30%.";" ";"";"";"3.2";"";"";"20–30%.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-4.1";"";"";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"";"";"";
"27.04.2010 06:00";"3.2";"749.2";"770.0";"";"53";"Ветер, дующий с юго-юго-востока";"1";"";"";"40%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-5.5";"";"";"Поверхность почвы замерзшая.";"";"Слежавшийся или мокрый снег (со льдом или без него), покрывающий менее половины поверхности почвы.";"";
"27.04.2010 03:00";"4.4";"750.2";"770.8";"";"52";"Штиль, безветрие";"0";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-4.5";"";"";"";"";"Слежавшийся или мокрый снег (со льдом или без него), покрывающий менее половины поверхности почвы.";"";
"27.04.2010 00:00";"5.2";"750.8";"771.4";"";"54";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-3.4";"";"";"";"";"";"";
"26.04.2010 21:00";"11.1";"751.0";"771.2";"";"30";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"14.5";"";"";"";"";"";"15.0";"-5.7";"";"";"";"";"";"";
"26.04.2010 18:00";"13.0";"751.7";"771.9";"";"27";"Ветер, дующий с юга";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"15.0";"-5.7";"";"";"";"";"";"";
"26.04.2010 15:00";"13.2";"752.9";"773.0";"";"28";"Ветер, дующий с востоко-юго-востока";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"600-1000";"";"";"15.0";"-5.0";"";"";"";"";"";"";
"26.04.2010 12:00";"11.8";"754.0";"774.3";"";"29";"Ветер, дующий с западо-северо-запада";"1";"";"";"20–30%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"600-1000";"";"";"15.0";"-5.7";"";"";"";"";"";"";
"26.04.2010 09:00";"8.3";"754.6";"775.1";"";"42";"Ветер, дующий с юго-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"0.6";"";"";"";"";"";"";"15.0";"-3.8";"";"";"Поверхность почвы влажная.";"";"";"";
"26.04.2010 06:00";"0.6";"754.0";"775.2";"";"79";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-2.7";"";"";"Поверхность почвы замерзшая.";"";"Слежавшийся или мокрый снег (со льдом или без него), покрывающий менее половины поверхности почвы.";"";
"26.04.2010 03:00";"1.0";"754.1";"775.2";"";"75";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"-2.9";"";"";"";"";"Слежавшийся или мокрый снег (со льдом или без него), покрывающий менее половины поверхности почвы.";"";
"26.04.2010 00:00";"2.9";"754.0";"775.0";"";"64";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"";"Облаков нет.";"2500 или более, или облаков нет.";"";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"10.0";"-3.3";"";"";"";"";"";"";
"25.04.2010 21:00";"8.6";"753.7";"774.2";"";"35";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"11.6";"";"";"";"";"";"15.0";"-6.0";"";"";"";"";"";"";
"25.04.2010 18:00";"10.7";"753.7";"774.0";"";"36";"Ветер, дующий с северо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"15.0";"-3.6";"";"";"";"";"";"";
"25.04.2010 15:00";"10.3";"753.9";"774.3";"";"38";"Ветер, дующий с северо-северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-3.3";"";"";"";"";"";"";
"25.04.2010 12:00";"7.3";"753.6";"774.2";"";"47";"Ветер, дующий с северо-северо-запада";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"10%  или менее, но не 0";"600-1000";"";"";"10.0";"-3.3";"";"";"";"";"";"";
"25.04.2010 09:00";"3.3";"752.3";"773.2";"";"65";"Ветер, дующий с северо-северо-запада";"3";"";"";"Облаков нет.";" ";"";"";"0.2";"";"";"";"";"";"";"10.0";"-2.7";"";"";"Поверхность почвы влажная.";"";"";"";
"25.04.2010 06:00";"0.6";"750.6";"771.6";"";"88";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-1.1";"";"";"Поверхность почвы замерзшая.";"";"Слежавшийся или мокрый снег (со льдом или без него), покрывающий менее половины поверхности почвы.";"";
"25.04.2010 03:00";"1.6";"748.9";"769.8";"";"82";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-1.2";"";"";"";"";"Слежавшийся или мокрый снег (со льдом или без него), покрывающий менее половины поверхности почвы.";"";
"25.04.2010 00:00";"3.9";"747.4";"768.2";"";"75";"Ветер, дующий с западо-северо-запада";"1";"";"";"20–30%.";" ";"";"";"";"";"";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"10.0";"-0.1";"";"";"";"";"";"";
"24.04.2010 21:00";"5.1";"746.0";"766.6";"";"67";"Ветер, дующий с запада";"1";"";"";"Облаков нет.";"Облака в целом рассеиваются или становятся менее развитыми. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"10.1";"";"";"";"";"";"10.0";"-0.5";"0.7";"12";"";"";"";"";
"24.04.2010 18:00";"5.5";"745.0";"765.6";"";"71";"Ветер, дующий с западо-северо-запада";"2";"";"10";"70 – 80%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"9.0";"0.6";"0.7";"9";"";"";"";"";
"24.04.2010 15:00";"8.7";"742.6";"762.9";"";"56";"Ветер, дующий с западо-северо-запада";"4";"10";"11";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"1000-1500";"Высокослоистые просвечивающие.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"9.0";"0.4";"";"";"";"";"";"";
"24.04.2010 12:00";"9.1";"742.5";"762.7";"";"50";"Ветер, дующий с юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"-0.9";"";"";"";"";"";"";
"24.04.2010 09:00";"5.7";"743.0";"763.4";"";"65";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"3.4";"";"";"100%.";"2500 или более, или облаков нет.";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"10.0";"-0.3";"";"";"Поверхность почвы влажная.";"";"";"";
"24.04.2010 06:00";"3.9";"742.5";"763.4";"";"70";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-1.0";"";"";"Поверхность почвы влажная.";"";"";"";
"24.04.2010 03:00";"4.0";"742.9";"763.4";"";"69";"Ветер, дующий с юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-1.2";"";"";"";"";"";"";
