# Метеостанция Минск, Беларусь, WMO_ID=26850, выборка с 01.01.2017 по 31.12.2017, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26850&lang=ru
#
"Местное время в Минске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"18.05.2017 15:00";"18.3";"746.2";"766.1";"-0.7";"34";"Ветер, дующий с севера";"1";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"14.0";"2.1";"";"";"";"";"";"";
"18.05.2017 12:00";"15.5";"746.9";"767.0";"-0.2";"34";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"40%.";"600-1000";"Высокослоистые просвечивающие.";"";"18.0";"-0.3";"";"";"";"";"";"";
"18.05.2017 09:00";"12.8";"747.1";"767.5";"0.0";"49";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"6.6";"";"Слоисто-кучевые, образовавшиеся из кучевых.";"100%.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"2.4";"";"";"";"";"";"";
"18.05.2017 06:00";"7.0";"747.1";"767.9";"-0.6";"78";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"15.0";"3.3";"";"";"";"";"";"";
"18.05.2017 03:00";"6.9";"747.7";"768.5";"-0.6";"74";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"14.0";"2.6";"";"";"";"";"";"";
"18.05.2017 00:00";"9.8";"748.3";"768.9";"-0.1";"62";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"14.0";"2.7";"";"";"";"";"";"";
"17.05.2017 21:00";"14.5";"748.4";"768.7";"-0.6";"34";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"17.6";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"18.0";"-1.3";"";"";"";"";"";"";
"17.05.2017 18:00";"17.0";"749.0";"769.0";"-1.4";"26";"Ветер, дующий с северо-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"19.0";"-2.6";"";"";"";"";"";"";
"17.05.2017 15:00";"16.5";"750.4";"770.5";"-1.5";"34";"Ветер, дующий с севера";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"21.0";"0.5";"";"";"";"";"";"";
"17.05.2017 12:00";"13.1";"751.9";"772.3";"-1.0";"38";"Ветер, дующий с северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"17.0";"-1.1";"";"";"";"";"";"";
"17.05.2017 09:00";"10.8";"752.9";"773.5";"0.6";"48";"Ветер, дующий с северо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"3.4";"";"";"";"";"";"";"22.0";"0.1";"";"";"";"";"";"";
"17.05.2017 06:00";"3.8";"752.3";"773.5";"-0.2";"78";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"19.0";"0.2";"";"";"";"";"";"";
"17.05.2017 03:00";"5.6";"752.5";"773.6";"0.6";"67";"Ветер, дующий с севера";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"19.0";"-0.2";"";"";"";"";"";"";
"17.05.2017 00:00";"7.8";"751.9";"772.8";"1.5";"58";"Ветер, дующий с востоко-северо-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"18.0";"0.0";"";"";"";"";"";"";
"16.05.2017 21:00";"11.8";"750.4";"770.9";"1.2";"44";"Ветер, дующий с севера";"3";"";"10";"Облаков нет.";" ";"";"";"";"17.3";"";"";"";"";"";"20.0";"-0.2";"";"";"";"";"";"";
"16.05.2017 18:00";"16.5";"749.2";"769.3";"0.5";"31";"Ветер, дующий с севера";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"16.0";"-0.9";"";"";"";"";"";"";
"16.05.2017 15:00";"15.9";"748.7";"768.8";"0.4";"32";"Ветер, дующий с северо-северо-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"15.0";"-0.7";"";"";"";"";"";"";
"16.05.2017 12:00";"12.8";"748.3";"768.7";"1.3";"73";"Ветер, дующий с севера";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"8.0";"";"";"";"";"";"";
"16.05.2017 09:00";"13.5";"747.0";"767.2";"0.5";"71";"Ветер, дующий с северо-северо-запада";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"12.4";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"12.0";"8.3";"0.3";"12";"";"";"";"";
"16.05.2017 06:00";"12.5";"746.5";"766.9";"0.0";"88";"Ветер, дующий с западо-северо-запада";"1";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"11.0";"10.5";"";"";"";"";"";"";
"16.05.2017 03:00";"13.1";"746.5";"766.8";"-0.6";"81";"Ветер, дующий с запада";"1";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"15.0";"9.9";"";"";"";"";"";"";
"16.05.2017 00:00";"14.8";"747.1";"767.2";"-0.1";"64";"Ветер, дующий с северо-северо-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"15.0";"7.9";"";"";"";"";"";"";
"15.05.2017 21:00";"17.8";"747.2";"767.2";"0.1";"48";"Ветер, дующий с северо-запада";"1";"";"";"100%.";" ";"";"";"";"22.2";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"18.0";"6.7";"";"";"";"";"";"";
"15.05.2017 18:00";"21.1";"747.1";"766.8";"-1.1";"29";"Ветер, дующий с юго-запада";"2";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"21.0";"2.4";"";"";"";"";"";"";
"15.05.2017 15:00";"19.5";"748.2";"768.0";"-0.7";"28";"Ветер, дующий с запада";"1";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"16.0";"0.5";"";"";"";"";"";"";
"15.05.2017 12:00";"19.3";"748.9";"768.8";"-0.1";"32";"Ветер, дующий с юго-востока";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"16.0";"2.0";"";"";"";"";"";"";
"15.05.2017 09:00";"15.4";"749.0";"769.2";"0.1";"35";"Ветер, дующий с юга";"2";"";"";"20–30%.";" ";"";"";"6.2";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"21.0";"-0.2";"";"";"";"";"";"";
"15.05.2017 06:00";"6.4";"748.9";"769.8";"0.5";"72";"Штиль, безветрие";"0";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"18.0";"1.7";"";"";"";"";"";"";
"15.05.2017 03:00";"8.1";"748.4";"769.2";"0.4";"66";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"16.0";"2.0";"";"";"";"";"";"";
"15.05.2017 00:00";"11.7";"748.0";"768.4";"1.0";"42";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"19.0";"-0.9";"";"";"";"";"";"";
"14.05.2017 21:00";"16.1";"747.0";"767.1";"0.4";"31";"Ветер, дующий с востоко-юго-востока";"1";"";"";"70 – 80%.";" ";"";"";"";"19.5";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"19.0";"-1.3";"";"";"";"";"";"";
"14.05.2017 18:00";"18.5";"746.6";"766.5";"-0.2";"30";"Ветер, дующий с востока";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"19.0";"0.5";"";"";"";"";"";"";
"14.05.2017 15:00";"18.6";"746.8";"766.6";"0.2";"27";"Ветер, дующий с юго-востока";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"-0.9";"";"";"";"";"";"";
"14.05.2017 12:00";"16.9";"746.6";"766.6";"0.5";"33";"Ветер, дующий с северо-востока";"3";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"16.0";"0.4";"";"";"";"";"";"";
"14.05.2017 09:00";"13.7";"746.1";"766.3";"0.9";"44";"Ветер, дующий с северо-востока";"1";"";"";"20–30%.";" ";"";"";"6.5";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"15.0";"1.7";"";"";"";"";"";"";
"14.05.2017 06:00";"6.6";"745.2";"766.0";"0.7";"59";"Ветер, дующий с северо-северо-востока";"1";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"17.0";"-1.0";"";"";"";"";"";"";
"14.05.2017 03:00";"8.8";"744.5";"765.1";"0.6";"49";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-1.5";"";"";"";"";"";"";
"14.05.2017 00:00";"10.8";"743.9";"764.3";"1.1";"45";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"18.0";"-0.9";"";"";"";"";"";"";
"13.05.2017 21:00";"13.9";"742.8";"762.9";"0.4";"36";"Ветер, дующий с востоко-северо-востока";"1";"";"";"20–30%.";" ";"";"";"";"17.5";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"21.0";"-1.2";"";"";"";"";"";"";
"13.05.2017 18:00";"16.4";"742.4";"762.4";"-0.2";"29";"Ветер, дующий с востока";"3";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"-1.8";"";"";"";"";"";"";
"13.05.2017 15:00";"15.9";"742.6";"762.5";"-0.3";"28";"Ветер, дующий с востоко-юго-востока";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"27.0";"-2.6";"";"";"";"";"";"";
"13.05.2017 12:00";"14.7";"742.9";"763.0";"0.3";"37";"Ветер, дующий с востока";"3";"";"";"20–30%.";" ";"";"";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"20–30%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"-0.1";"";"";"";"";"";"";
"13.05.2017 09:00";"11.4";"742.6";"762.9";"0.4";"50";"Ветер, дующий с востока";"2";"";"";"Облаков нет.";" ";"";"";"4.5";"";"";"";"";"";"";"18.0";"1.3";"";"";"";"";"";"";
"13.05.2017 06:00";"4.5";"742.2";"763.0";"0.1";"60";"Ветер, дующий с востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-2.7";"";"";"";"";"";"";
"13.05.2017 03:00";"5.7";"742.1";"762.9";"0.4";"56";"Ветер, дующий с востоко-юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-2.6";"";"";"";"";"";"";
"13.05.2017 00:00";"7.2";"741.7";"762.3";"0.9";"50";"Ветер, дующий с востоко-юго-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-2.6";"";"";"";"";"";"";
"12.05.2017 21:00";"11.1";"740.8";"761.1";"0.1";"37";"Ветер, дующий с востоко-юго-востока";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"14.4";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-3.1";"";"";"";"";"";"";
"12.05.2017 18:00";"13.8";"740.7";"760.8";"-0.7";"29";"Ветер, дующий с юга";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"19.0";"-3.9";"";"";"";"";"";"";
"12.05.2017 15:00";"12.6";"741.4";"761.5";"-0.4";"37";"Ветер, дующий с востока";"1";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"21.0";"-1.9";"";"";"";"";"";"";
"12.05.2017 12:00";"10.9";"741.8";"762.1";"0.1";"38";"Ветер, дующий с юго-юго-востока";"1";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"14.0";"-2.9";"";"";"";"";"";"";
"12.05.2017 09:00";"7.8";"741.7";"762.2";"0.9";"46";"Ветер, дующий с юго-востока";"1";"";"";"10%  или менее, но не 0";" ";"";"";"-1.4";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-3.2";"";"";"";"";"";"";
"12.05.2017 06:00";"-1.0";"740.8";"762.1";"0.6";"92";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"11.0";"-2.1";"";"";"";"";"";"";
"12.05.2017 03:00";"-0.6";"740.2";"761.5";"0.6";"89";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"14.0";"-2.2";"";"";"";"";"";"";
"12.05.2017 00:00";"1.6";"739.6";"760.6";"0.9";"73";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"17.0";"-2.7";"";"";"";"";"";"";
"11.05.2017 21:00";"5.7";"738.7";"759.4";"0.7";"44";"Штиль, безветрие";"0";"";"";"40%.";" ";"";"";"";"8.6";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"-5.6";"0.1";"12";"";"";"";"";
"11.05.2017 18:00";"6.9";"738.0";"758.5";"0.7";"43";"Ветер, дующий с северо-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"70 – 80%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"21.0";"-5.0";"";"";"";"";"";"";
"11.05.2017 15:00";"6.1";"737.3";"757.9";"1.0";"53";"Ветер, дующий с севера";"2";"";"";"70 – 80%.";"Ливневый снег или ливневый дождь и снег. ";"Ливень (ливни).";"Дождь со снегом или другими видами твердых осадков";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-2.8";"";"";"";"";"";"";
"11.05.2017 12:00";"3.1";"736.3";"757.2";"2.1";"73";"Ветер, дующий с севера";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучевые и слоисто-кучевые (но не слоисто-кучевые, образовавшиеся из кучевых), основания расположены на разных уровнях.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"24.0";"-1.3";"";"";"";"";"";"";
"11.05.2017 09:00";"0.3";"734.2";"755.2";"0.4";"95";"Ветер, дующий с северо-северо-запада";"1";"";"";"100%.";"Снег непрерывный умеренный в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"0.2";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"2.4";"-0.4";"3.0";"12";"";"";"";"";
"11.05.2017 06:00";"1.0";"733.8";"754.7";"-0.8";"90";"Ветер, дующий с северо-северо-востока";"2";"";"";"100%.";"Дождь или морось со снегом слабые. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"";"";"12.0";"-0.5";"";"";"";"";"";"";
"11.05.2017 03:00";"1.1";"734.6";"755.5";"-1.7";"89";"Ветер, дующий с востока";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"19.0";"-0.5";"";"";"";"";"";"";
"11.05.2017 00:00";"1.4";"736.3";"757.3";"-0.3";"80";"Ветер, дующий с севера";"1";"";"";"100%.";"Ливневый снег или ливневый дождь и снег. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"17.0";"-1.7";"";"";"";"";"";"";
"10.05.2017 21:00";"4.5";"736.6";"757.3";"0.1";"44";"Ветер, дующий с запада";"3";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"6.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"19.0";"-6.8";"0.6";"12";"";"";"";"";
"10.05.2017 18:00";"5.2";"736.5";"757.1";"-0.1";"48";"Ветер, дующий с западо-северо-запада";"3";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-5.0";"";"";"";"";"";"";
"10.05.2017 15:00";"4.5";"736.6";"757.3";"0.3";"70";"Ветер, дующий с запада";"3";"";"11";"70 – 80%.";"Ливневый снег или ливневый дождь и снег. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"-0.6";"";"";"";"";"";"";
"10.05.2017 12:00";"4.0";"736.3";"757.0";"0.3";"77";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";"Ливневый снег или ливневый дождь и снег. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"";"";"24.0";"0.2";"";"";"";"";"";"";
"10.05.2017 09:00";"0.9";"736.0";"757.0";"0.6";"90";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";"Ливневый снег слабый в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-0.1";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"300-600";"";"";"4.2";"-0.6";"0.4";"12";"";"";"";"";
"10.05.2017 06:00";"0.7";"735.4";"756.4";"0.0";"81";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"18.0";"-2.3";"";"";"";"";"";"";
"10.05.2017 03:00";"0.5";"735.4";"756.4";"-0.3";"77";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"18.0";"-3.2";"";"";"";"";"";"";
"10.05.2017 00:00";"2.1";"735.7";"756.5";"0.5";"71";"Ветер, дующий с западо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"18.0";"-2.6";"";"";"";"";"";"";
"09.05.2017 21:00";"4.7";"735.2";"755.8";"0.2";"41";"Ветер, дующий с северо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"8.4";"";"";"";"";"";"21.0";"-7.7";"";"";"";"";"";"";
