# Метеостанция Минск, Беларусь, WMO_ID=26850, выборка с 01.01.2018 по 31.12.2018, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26850&lang=ru
#
"Местное время в Минске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"25.06.2018 09:00";"12.1";"741.4";"761.7";"0.7";"79";"Ветер, дующий с юго-юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"10.3";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"22.0";"8.6";"Следы осадков";"12";"";"";"";"";
"25.06.2018 06:00";"10.6";"740.7";"761.0";"0.5";"90";"Ветер, дующий с юго-юго-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"9.0";"";"";"";"";"";"";
"25.06.2018 03:00";"11.0";"740.2";"760.5";"0.1";"88";"Ветер, дующий с юго-юго-запада";"1";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"22.0";"9.0";"";"";"";"";"";"";
"25.06.2018 00:00";"12.8";"740.1";"760.3";"0.8";"84";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"27.0";"10.1";"";"";"";"";"";"";
"24.06.2018 21:00";"15.0";"739.3";"759.3";"0.3";"62";"Штиль, безветрие";"0";"";"";"60%.";" ";"";"";"";"17.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"26.0";"7.7";"3.0";"12";"";"";"";"";
"24.06.2018 18:00";"13.6";"739.0";"759.1";"1.2";"73";"Ветер, дующий с западо-северо-запада";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"25.0";"8.9";"";"";"";"";"";"";
"24.06.2018 15:00";"16.2";"737.8";"757.6";"0.7";"60";"Ветер, дующий с северо-запада";"3";"";"";"60%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"27.0";"8.4";"";"";"";"";"";"";
"24.06.2018 12:00";"12.8";"737.1";"757.2";"0.6";"86";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"22.0";"10.5";"";"";"";"";"";"";
"24.06.2018 09:00";"10.4";"736.5";"756.7";"-0.3";"93";"Ветер, дующий с юго-запада";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"10.0";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"9.3";"8.0";"12";"";"";"";"";
"24.06.2018 06:00";"10.2";"736.8";"757.0";"-0.4";"94";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"9.2";"";"";"";"";"";"";
"24.06.2018 03:00";"10.2";"737.2";"757.5";"-0.5";"90";"Ветер, дующий с северо-запада";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Морось.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"8.6";"";"";"";"";"";"";
"24.06.2018 00:00";"11.3";"737.7";"757.9";"-0.6";"83";"Ветер, дующий с северо-северо-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"27.0";"8.4";"";"";"";"";"";"";
"23.06.2018 21:00";"12.1";"738.3";"758.5";"-1.0";"78";"Ветер, дующий с севера";"1";"";"";"70 – 80%.";"Морось (незамерзающая) или снежные зерна неливневые. ";"Дождь.";"Морось.";"";"13.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"26.0";"8.4";"3.0";"12";"";"";"";"";
"23.06.2018 18:00";"12.8";"739.3";"759.4";"-0.9";"76";"Ветер, дующий с северо-северо-запада";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"23.0";"8.7";"";"";"";"";"";"";
"23.06.2018 15:00";"13.1";"740.2";"760.3";"-0.6";"70";"Ветер, дующий с северо-востока";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"30.0";"7.6";"";"";"";"";"";"";
"23.06.2018 12:00";"12.3";"740.8";"760.9";"-0.4";"83";"Ветер, дующий с северо-северо-запада";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"24.0";"9.4";"";"";"";"";"";"";
"23.06.2018 09:00";"12.3";"741.2";"761.5";"0.4";"78";"Штиль, безветрие";"0";"";"";"100%.";"Дождь (незамерзающий) неливневый. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"12.1";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"15.0";"8.6";"0.1";"12";"";"";"";"";
"23.06.2018 06:00";"12.3";"740.8";"761.0";"0.0";"68";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"26.0";"6.5";"";"";"";"";"";"";
"23.06.2018 03:00";"13.2";"740.8";"760.9";"0.1";"60";"Ветер, дующий с северо-северо-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"24.0";"5.6";"";"";"";"";"";"";
"23.06.2018 00:00";"15.9";"740.7";"760.6";"0.8";"48";"Ветер, дующий с северо-запада";"1";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"60%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"27.0";"4.7";"";"";"";"";"";"";
"22.06.2018 21:00";"16.8";"739.9";"759.7";"0.9";"44";"Ветер, дующий с западо-северо-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"19.9";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"28.0";"4.4";"Следы осадков";"12";"";"";"";"";
"22.06.2018 18:00";"18.2";"739.0";"758.8";"0.6";"47";"Ветер, дующий с северо-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"300-600";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"26.0";"6.5";"";"";"";"";"";"";
"22.06.2018 15:00";"17.8";"738.4";"758.1";"0.2";"52";"Ветер, дующий с северо-запада";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"26.0";"7.7";"";"";"";"";"";"";
"22.06.2018 12:00";"14.5";"738.2";"758.2";"1.7";"68";"Ветер, дующий с западо-северо-запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"26.0";"8.6";"";"";"";"";"";"";
"22.06.2018 09:00";"13.6";"736.5";"756.4";"1.9";"81";"Ветер, дующий с северо-запада";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"13.2";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"30.0";"10.3";"3.0";"12";"";"";"";"";
"22.06.2018 06:00";"17.1";"734.6";"754.3";"0.9";"88";"Ветер, дующий с западо-северо-запада";"4";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"18.0";"15.1";"";"";"";"";"";"";
"22.06.2018 03:00";"19.2";"733.7";"753.2";"-1.1";"90";"Ветер, дующий с юго-запада";"1";"";"";"100%.";"Ливневый(ые) дождь(и). ";"Гроза (грозы) с осадками или без них.";"Ливень (ливни).";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"100%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"17.5";"";"";"";"";"";"";
"22.06.2018 00:00";"23.5";"734.8";"754.0";"-1.2";"51";"Ветер, дующий с юго-юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высокослоистые непросвечивающие или слоисто-дождевые.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"23.0";"12.8";"";"";"";"";"";"";
"21.06.2018 21:00";"26.3";"736.0";"754.9";"-1.5";"42";"Ветер, дующий с юга";"2";"";"";"60%.";" ";"";"";"";"28.9";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"16.0";"12.5";"";"";"";"";"";"";
"21.06.2018 18:00";"27.9";"737.5";"756.4";"-1.7";"37";"Ветер, дующий с юго-юго-запада";"3";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"18.0";"11.7";"";"";"";"";"";"";
"21.06.2018 15:00";"27.3";"739.2";"758.2";"-1.9";"38";"Ветер, дующий с юго-юго-запада";"3";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"25.0";"11.7";"";"";"";"";"";"";
"21.06.2018 12:00";"25.3";"741.1";"760.3";"-1.5";"44";"Ветер, дующий с юго-юго-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"12.2";"";"";"";"";"";"";
"21.06.2018 09:00";"20.5";"742.6";"762.2";"-0.3";"58";"Ветер, дующий с юго-юго-запада";"2";"";"";"Облаков нет.";" ";"";"";"14.6";"";"";"";"";"";"";"29.0";"12.0";"";"";"";"";"";"";
"21.06.2018 06:00";"15.2";"742.9";"762.9";"-0.2";"72";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"27.0";"10.2";"";"";"";"";"";"";
"21.06.2018 03:00";"17.1";"743.1";"763.0";"-0.1";"61";"Ветер, дующий с западо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"24.0";"9.5";"";"";"";"";"";"";
"21.06.2018 00:00";"19.3";"743.2";"762.9";"0.7";"54";"Ветер, дующий с западо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"26.0";"9.8";"";"";"";"";"";"";
"20.06.2018 21:00";"22.5";"742.5";"761.9";"-0.2";"36";"Ветер, дующий с западо-северо-запада";"3";"";"12";"Облаков нет.";" ";"";"";"";"25.6";"";"";"";"";"";"26.0";"6.7";"";"";"";"";"";"";
"20.06.2018 18:00";"25.2";"742.7";"762.0";"-0.2";"30";"Ветер, дующий с северо-запада";"5";"";"12";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"6.4";"";"";"";"";"";"";
"20.06.2018 15:00";"24.4";"742.9";"762.2";"-0.8";"32";"Ветер, дующий с западо-северо-запада";"5";"";"11";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"6.5";"";"";"";"";"";"";
"20.06.2018 12:00";"21.4";"743.7";"763.3";"-0.2";"44";"Ветер, дующий с запада";"4";"";"10";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"27.0";"8.7";"";"";"";"";"";"";
"20.06.2018 09:00";"18.1";"743.9";"763.7";"0.3";"65";"Ветер, дующий с западо-северо-запада";"4";"";"10";"40%.";" ";"";"";"15.2";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"25.0";"11.3";"";"";"";"";"";"";
"20.06.2018 06:00";"15.2";"743.6";"763.6";"0.3";"79";"Ветер, дующий с западо-северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"11.5";"";"";"";"";"";"";
"20.06.2018 03:00";"17.2";"743.3";"763.2";"0.9";"64";"Ветер, дующий с западо-северо-запада";"2";"";"10";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"29.0";"10.4";"";"";"";"";"";"";
"20.06.2018 00:00";"20.1";"742.4";"762.1";"1.0";"58";"Ветер, дующий с западо-северо-запада";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"29.0";"11.6";"";"";"";"";"";"";
"19.06.2018 21:00";"23.3";"741.4";"760.7";"0.3";"44";"Ветер, дующий с западо-северо-запада";"3";"";"11";"70 – 80%.";" ";"";"";"";"27.4";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"24.0";"10.3";"";"";"";"";"";"";
"19.06.2018 18:00";"25.9";"741.1";"760.3";"-1.0";"42";"Ветер, дующий с запада";"5";"";"12";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"25.0";"12.0";"";"";"";"";"";"";
"19.06.2018 15:00";"24.9";"742.1";"761.4";"-0.7";"51";"Ветер, дующий с запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"16.0";"13.9";"";"";"";"";"";"";
"19.06.2018 12:00";"24.7";"742.8";"762.1";"-0.6";"55";"Ветер, дующий с запада";"1";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"18.0";"15.1";"";"";"";"";"";"";
"19.06.2018 09:00";"18.9";"743.4";"763.1";"0.2";"75";"Ветер, дующий с северо-северо-запада";"1";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"16.8";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"21.0";"14.3";"3.0";"12";"";"";"";"";
"19.06.2018 06:00";"17.4";"743.2";"763.0";"0.3";"92";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высококучевые при хаотическом виде неба, обычно расположенные на нескольких уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"16.1";"";"";"";"";"";"";
"19.06.2018 03:00";"20.3";"742.9";"762.5";"0.1";"68";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"90  или более, но не 100%";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"22.0";"14.2";"";"";"";"";"";"";
"19.06.2018 00:00";"22.0";"742.8";"762.3";"0.3";"60";"Ветер, дующий с западо-северо-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"23.0";"13.8";"";"";"";"";"";"";
"18.06.2018 21:00";"24.0";"742.5";"761.8";"0.2";"54";"Штиль, безветрие";"0";"";"";"90  или более, но не 100%";" ";"";"";"";"27.9";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"21.0";"14.2";"";"";"";"";"";"";
"18.06.2018 18:00";"26.1";"742.3";"761.5";"-0.6";"43";"Ветер, дующий с западо-юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"24.0";"12.5";"";"";"";"";"";"";
"18.06.2018 15:00";"26.3";"742.9";"762.0";"-0.2";"43";"Ветер, дующий с запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"22.0";"12.8";"";"";"";"";"";"";
"18.06.2018 12:00";"24.9";"743.1";"762.4";"0.2";"46";"Ветер, дующий с западо-юго-запада";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"28.0";"12.4";"";"";"";"";"";"";
"18.06.2018 09:00";"20.5";"742.9";"762.5";"0.1";"63";"Ветер, дующий с юго-запада";"1";"";"";"100%.";" ";"";"";"13.3";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"13.3";"";"";"";"";"";"";
"18.06.2018 06:00";"14.0";"742.8";"762.9";"0.1";"94";"Штиль, безветрие";"0";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"13.0";"13.0";"";"";"";"";"";"";
"18.06.2018 03:00";"13.6";"742.7";"762.9";"-0.3";"96";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"14.0";"12.9";"";"";"";"";"";"";
"18.06.2018 00:00";"15.2";"743.0";"763.0";"0.4";"90";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"22.0";"13.5";"";"";"";"";"";"";
"17.06.2018 21:00";"18.8";"742.6";"762.4";"0.1";"71";"Ветер, дующий с востоко-юго-востока";"1";"";"";"70 – 80%.";" ";"";"";"";"22.7";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"19.0";"13.5";"";"";"";"";"";"";
"17.06.2018 18:00";"21.3";"742.5";"762.1";"-0.7";"61";"Ветер, дующий с востоко-юго-востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"24.0";"13.4";"";"";"";"";"";"";
"17.06.2018 15:00";"19.4";"743.2";"762.9";"-0.3";"64";"Ветер, дующий с юго-запада";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"29.0";"12.3";"";"";"";"";"";"";
"17.06.2018 12:00";"15.9";"743.5";"763.6";"0.4";"76";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"26.0";"11.7";"";"";"";"";"";"";
"17.06.2018 09:00";"14.5";"743.1";"763.2";"-0.1";"88";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"13.5";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"29.0";"12.5";"0.4";"12";"";"";"";"";
"17.06.2018 06:00";"13.9";"743.2";"763.3";"0.0";"94";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"10.0";"12.9";"";"";"";"";"";"";
"17.06.2018 03:00";"13.6";"743.2";"763.3";"0.3";"95";"Штиль, безветрие";"0";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"6.0";"12.8";"";"";"";"";"";"";
"17.06.2018 00:00";"14.1";"742.9";"763.0";"0.3";"92";"Штиль, безветрие";"0";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"13.0";"12.8";"";"";"";"";"";"";
