# Метеостанция Минск, Беларусь, WMO_ID=26850, выборка с 01.01.2019 по 30.07.2019, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=26850&lang=ru
#
"Местное время в Минске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"23.03.2019 09:00";"0.4";"749.9";"771.7";"0.4";"64";"Ветер, дующий с северо-северо-запада";"3";"";"";"Облаков нет.";" ";"";"";"-1.8";"";"";"";"";"";"";"25.0";"-5.6";"";"";"";"";"";"";
"23.03.2019 06:00";"-1.7";"749.5";"771.4";"0.3";"74";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"25.0";"-5.7";"";"";"";"";"";"";
"23.03.2019 03:00";"0.2";"749.2";"771.1";"0.5";"63";"Ветер, дующий с северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-6.2";"";"";"";"";"";"";
"23.03.2019 00:00";"2.3";"748.7";"770.4";"0.6";"47";"Ветер, дующий с северо-запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"20.0";"-7.9";"";"";"";"";"";"";
"22.03.2019 21:00";"4.6";"748.1";"769.6";"1.0";"38";"Ветер, дующий с северо-запада";"4";"";"";"Облаков нет.";" ";"";"";"";"8.4";"";"";"";"";"";"18.0";"-8.8";"";"";"";"";"";"";
"22.03.2019 18:00";"7.6";"747.1";"768.4";"0.4";"30";"Ветер, дующий с северо-запада";"4";"10";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"15.0";"-8.9";"";"";"";"";"";"";
"22.03.2019 15:00";"8.1";"746.7";"767.8";"1.1";"29";"Ветер, дующий с северо-северо-запада";"6";"12";"14";"Облаков нет.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Дождь.";"";"";"";"";"";"";"";"15.0";"-8.9";"";"";"";"";"";"";
"22.03.2019 12:00";"7.5";"745.6";"766.8";"1.6";"40";"Ветер, дующий с северо-северо-запада";"8";"13";"14";"60%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"-5.2";"";"";"";"";"";"";
"22.03.2019 09:00";"7.5";"744.0";"765.1";"0.9";"94";"Ветер, дующий с западо-северо-запада";"4";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Дождь.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"300-600";"Высокослоистые просвечивающие.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"15.0";"6.6";"Следы осадков";"12";"";"";"";"";
"22.03.2019 06:00";"8.3";"743.1";"764.1";"-0.4";"86";"Ветер, дующий с западо-северо-запада";"4";"";"10";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"19.0";"6.1";"";"";"";"";"";"";
"22.03.2019 03:00";"7.9";"743.5";"764.5";"-1.8";"84";"Ветер, дующий с запада";"4";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"12.0";"5.4";"";"";"";"";"";"";
"22.03.2019 00:00";"7.1";"745.3";"766.5";"-1.8";"76";"Ветер, дующий с западо-юго-запада";"3";"";"";"100%.";"Ливневый(ые) дождь(и). ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"15.0";"3.2";"";"";"";"";"";"";
"21.03.2019 21:00";"6.9";"747.1";"768.3";"-0.2";"73";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"9.7";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"18.0";"2.4";"";"";"";"";"";"";
"21.03.2019 18:00";"8.3";"747.3";"768.4";"-0.7";"63";"Ветер, дующий с западо-северо-запада";"4";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"";"21.0";"1.5";"";"";"";"";"";"";
"21.03.2019 15:00";"8.7";"748.0";"769.1";"-0.3";"59";"Ветер, дующий с запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"22.0";"1.1";"";"";"";"";"";"";
"21.03.2019 12:00";"6.1";"748.3";"769.6";"0.8";"66";"Ветер, дующий с северо-запада";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"0.2";"";"";"";"";"";"";
"21.03.2019 09:00";"4.2";"747.5";"769.0";"1.1";"82";"Ветер, дующий с западо-северо-запада";"3";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"2.4";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"1.4";"Следы осадков";"12";"";"";"";"";
"21.03.2019 06:00";"3.7";"746.4";"767.8";"-0.3";"73";"Ветер, дующий с западо-северо-запада";"3";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"-0.7";"";"";"";"";"";"";
"21.03.2019 03:00";"3.7";"746.7";"768.1";"-1.3";"67";"Ветер, дующий с западо-юго-запада";"3";"";"10";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"-1.9";"";"";"";"";"";"";
"21.03.2019 00:00";"4.0";"748.0";"769.5";"-1.2";"60";"Ветер, дующий с западо-юго-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-3.1";"";"";"";"";"";"";
"20.03.2019 21:00";"3.2";"749.2";"770.8";"-0.3";"64";"Ветер, дующий с юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"5.1";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-3.0";"";"";"";"";"";"";
"20.03.2019 18:00";"5.0";"749.5";"771.0";"-0.6";"53";"Ветер, дующий с запада";"2";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-4.0";"";"";"";"";"";"";
"20.03.2019 15:00";"3.5";"750.1";"771.7";"0.4";"58";"Ветер, дующий с западо-северо-запада";"3";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-4.0";"";"";"";"";"";"";
"20.03.2019 12:00";"2.1";"749.7";"771.4";"0.8";"69";"Ветер, дующий с западо-северо-запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"-3.0";"";"";"";"";"";"";
"20.03.2019 09:00";"0.7";"748.9";"770.7";"0.9";"85";"Ветер, дующий с запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"-1.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-1.5";"";"";"";"";"";"";
"20.03.2019 06:00";"-1.4";"748.0";"769.9";"0.6";"92";"Ветер, дующий с северо-северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"15.0";"-2.5";"";"";"";"";"";"";
"20.03.2019 03:00";"1.7";"747.4";"769.0";"0.6";"80";"Ветер, дующий с запада";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-1.5";"";"";"";"";"";"";
"20.03.2019 00:00";"3.2";"746.8";"768.3";"1.2";"71";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-1.7";"";"";"";"";"";"";
"19.03.2019 21:00";"4.0";"745.6";"767.0";"1.5";"64";"Ветер, дующий с запада";"2";"";"10";"40%.";" ";"";"";"";"8.9";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-2.2";"Следы осадков";"12";"";"";"";"";
"19.03.2019 18:00";"6.0";"744.1";"765.4";"1.4";"49";"Ветер, дующий с запада";"3";"";"10";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-3.9";"";"";"";"";"";"";
"19.03.2019 15:00";"7.6";"742.7";"763.8";"0.7";"51";"Ветер, дующий с западо-юго-запада";"5";"10";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-1.9";"";"";"";"";"";"";
"19.03.2019 12:00";"6.6";"742.0";"763.2";"0.7";"61";"Ветер, дующий с западо-юго-запада";"5";"";"10";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"-0.4";"";"";"";"";"";"";
"19.03.2019 09:00";"4.6";"741.3";"762.5";"0.8";"74";"Ветер, дующий с юго-запада";"4";"";"";"20–30%.";" ";"";"";"3.4";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"0.4";"";"";"";"";"";"";
"19.03.2019 06:00";"4.1";"740.5";"761.7";"0.5";"86";"Ветер, дующий с юго-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"12.0";"2.0";"";"";"";"";"";"";
"19.03.2019 03:00";"5.3";"740.0";"761.2";"0.6";"81";"Ветер, дующий с юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"2.3";"";"";"";"";"";"";
"19.03.2019 00:00";"5.6";"739.4";"760.5";"0.7";"80";"Ветер, дующий с юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"17.0";"2.4";"";"";"";"";"";"";
"18.03.2019 21:00";"6.1";"738.7";"759.8";"1.2";"79";"Ветер, дующий с запада";"2";"";"";"70 – 80%.";" ";"";"";"";"7.9";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"70 – 80%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"15.0";"2.6";"0.8";"12";"";"";"";"";
"18.03.2019 18:00";"6.5";"737.5";"758.5";"0.9";"83";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"15.0";"3.8";"";"";"";"";"";"";
"18.03.2019 15:00";"6.4";"736.6";"757.5";"2.2";"87";"Ветер, дующий с запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"14.0";"4.4";"";"";"";"";"";"";
"18.03.2019 12:00";"7.3";"734.4";"755.2";"0.5";"77";"Ветер, дующий с юго-запада";"4";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"13.0";"3.5";"";"";"";"";"";"";
"18.03.2019 09:00";"4.6";"733.9";"754.9";"0.2";"84";"Ветер, дующий с юга";"3";"";"";"70 – 80%.";" ";"";"";"4.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"16.0";"2.1";"0.5";"12";"";"";"";"";
"18.03.2019 06:00";"4.7";"733.7";"754.7";"-0.5";"84";"Ветер, дующий с юга";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"14.0";"2.2";"";"";"";"";"";"";
"18.03.2019 03:00";"5.3";"734.2";"755.2";"-0.6";"82";"Ветер, дующий с юго-юго-востока";"3";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"17.0";"2.5";"";"";"";"";"";"";
"18.03.2019 00:00";"5.1";"734.8";"755.8";"-0.2";"84";"Ветер, дующий с юга";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"15.0";"2.6";"";"";"";"";"";"";
"17.03.2019 21:00";"5.5";"735.0";"756.0";"0.3";"80";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";"Ливневый(ые) дождь(и). ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"6.5";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"";"18.0";"2.3";"Следы осадков";"12";"";"";"";"";
"17.03.2019 18:00";"6.3";"734.7";"755.6";"-0.1";"72";"Ветер, дующий с юга";"4";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"15.0";"1.6";"";"";"";"";"";"";
"17.03.2019 15:00";"5.6";"734.8";"755.8";"-0.3";"71";"Ветер, дующий с юга";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"18.0";"0.6";"";"";"";"";"";"";
"17.03.2019 12:00";"2.1";"735.1";"756.3";"1.0";"80";"Ветер, дующий с юго-юго-запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"20.0";"-1.0";"";"";"";"";"";"";
"17.03.2019 09:00";"0.6";"734.1";"755.4";"1.5";"89";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"0.5";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-1.0";"";"";"";"";"";"";
"17.03.2019 06:00";"1.2";"732.6";"753.8";"1.7";"95";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"10.0";"0.5";"";"";"";"";"";"";
"17.03.2019 03:00";"2.3";"730.9";"751.9";"2.3";"95";"Ветер, дующий с западо-северо-запада";"4";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Дождь.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"";"";"10.0";"1.6";"";"";"";"";"";"";
"17.03.2019 00:00";"2.0";"728.6";"749.7";"2.1";"96";"Ветер, дующий с запада";"2";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Дождь.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"";"";"10.0";"1.4";"";"";"";"";"";"";
"16.03.2019 21:00";"2.5";"726.5";"747.4";"2.3";"94";"Ветер, дующий с запада";"3";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Ливень (ливни).";"Дождь со снегом или другими видами твердых осадков";"";"5.8";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"";"";"10.0";"1.6";"9.0";"12";"";"";"";"";
"16.03.2019 18:00";"4.5";"724.2";"744.9";"1.7";"90";"Ветер, дующий с юга";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"3.0";"";"";"";"";"";"";
"16.03.2019 15:00";"5.5";"722.5";"743.2";"0.7";"80";"Ветер, дующий с юго-юго-запада";"2";"";"";"70 – 80%.";"Состояние неба в общем не изменилось. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"10.0";"2.3";"";"";"";"";"";"";
"16.03.2019 12:00";"1.7";"721.8";"742.6";"0.3";"95";"Ветер, дующий с юга";"3";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь со снегом или другими видами твердых осадков";"Дождь.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"";"";"10.0";"1.0";"";"";"";"";"";"";
"16.03.2019 09:00";"2.2";"721.5";"742.3";"-1.9";"94";"Ветер, дующий с юго-юго-востока";"4";"";"";"100%.";"Дождь незамерзающий непрерывный умеренный в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"2.1";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"";"";"8.0";"1.3";"7.0";"12";"";"";"";"";
"16.03.2019 06:00";"3.7";"723.4";"744.1";"-2.3";"94";"Ветер, дующий с юга";"4";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"200-300";"";"";"12.0";"2.8";"";"";"";"";"";"";
"16.03.2019 03:00";"3.9";"725.7";"746.5";"-1.7";"94";"Ветер, дующий с юга";"3";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"Высокослоистые просвечивающие.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"3.0";"";"";"";"";"";"";
"16.03.2019 00:00";"3.4";"727.4";"748.3";"-1.6";"93";"Ветер, дующий с юга";"4";"";"10";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.";"100%.";"300-600";"";"";"14.0";"2.4";"";"";"";"";"";"";
"15.03.2019 21:00";"4.3";"729.0";"749.8";"-0.7";"86";"Ветер, дующий с юга";"5";"";"10";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"8.7";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"10.0";"2.2";"0.7";"12";"";"";"";"";
"15.03.2019 18:00";"6.1";"729.7";"750.5";"-0.6";"73";"Ветер, дующий с юго-юго-востока";"2";"";"12";"90  или более, но не 100%";"Дождь (незамерзающий) неливневый. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"12.0";"1.6";"";"";"";"";"";"";
"15.03.2019 15:00";"8.2";"730.3";"750.9";"-1.2";"58";"Ветер, дующий с юга";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"0.4";"";"";"";"";"";"";
"15.03.2019 12:00";"4.8";"731.5";"752.4";"-0.2";"78";"Ветер, дующий с юго-юго-востока";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"300-600";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"25.0";"1.2";"";"";"";"";"";"";
"15.03.2019 09:00";"2.1";"731.7";"752.8";"0.2";"92";"Ветер, дующий с юга";"3";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"2.0";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"8.0";"0.9";"";"";"";"";"";"";
"15.03.2019 06:00";"2.3";"731.5";"752.6";"-0.2";"91";"Ветер, дующий с юга";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"1.0";"";"";"";"";"";"";
"15.03.2019 03:00";"2.3";"731.7";"752.8";"-0.4";"89";"Ветер, дующий с юга";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"200-300";"";"";"18.0";"0.7";"";"";"";"";"";"";
"15.03.2019 00:00";"2.9";"732.1";"753.2";"-0.3";"86";"Ветер, дующий с юга";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"15.0";"0.8";"";"";"";"";"";"";
"14.03.2019 21:00";"3.4";"732.4";"753.2";"-0.2";"87";"Ветер, дующий с юга";"4";"";"";"90  или более, но не 100%";"Состояние неба в общем не изменилось. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"6.5";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"14.0";"1.4";"Следы осадков";"12";"";"";"";"";
