# Метеостанция Иркутск, Россия, WMO_ID=30710, выборка с 01.01.2019 по 31.12.2019, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=30710&lang=ru
#
"Местное время в Иркутске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"02.05.2019 20:00";"7.5";"724.5";"766.8";"1.2";"32";"Ветер, дующий с северо-северо-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"11.1";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-8.4";"Осадков нет";"12";"";"";"";"";
"02.05.2019 17:00";"10.7";"723.3";"765.0";"-0.4";"25";"Ветер, дующий с северо-запада";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-8.7";"";"";"";"";"";"";
"02.05.2019 14:00";"9.8";"723.7";"765.7";"-0.3";"23";"Ветер, дующий с северо-запада";"4";"";"10";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-10.3";"";"";"";"";"";"";
"02.05.2019 11:00";"8.3";"724.0";"766.2";"1.2";"24";"Ветер, дующий с северо-северо-запада";"3";"";"10";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-11.0";"";"";"";"";"";"";
"02.05.2019 08:00";"6.6";"722.8";"765.2";"3.1";"35";"Ветер, дующий с северо-запада";"4";"10";"13";"100%.";" ";"";"";"6.6";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"-7.8";"Осадков нет";"12";"";"";"";"";
"02.05.2019 05:00";"8.3";"719.7";"761.5";"4.4";"39";"Ветер, дующий с северо-запада";"6";"12";"16";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-5.0";"";"";"";"";"";"";
"02.05.2019 02:00";"13.0";"715.3";"756.2";"4.7";"46";"Ветер, дующий с западо-северо-запада";"6";"16";"16";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"";"1.7";"";"";"";"";"";"";
"01.05.2019 23:00";"10.2";"710.6";"751.7";"1.3";"39";"Ветер, дующий с юго-востока";"3";"";"10";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-3.1";"";"";"";"";"";"";
"01.05.2019 20:00";"17.3";"709.3";"749.2";"0.0";"23";"Ветер, дующий с юго-востока";"3";"";"";"100%.";" ";"";"";"";"24.1";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-4.1";"Осадков нет";"12";"";"";"";"";
"01.05.2019 17:00";"21.5";"709.3";"748.6";"-1.6";"17";"Ветер, дующий с юго-востока";"3";"";"12";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-4.8";"";"";"";"";"";"";
"01.05.2019 14:00";"21.6";"710.9";"750.4";"-2.3";"19";"Ветер, дующий с юго-востока";"6";"12";"12";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-3.3";"";"";"";"";"";"";
"01.05.2019 11:00";"15.3";"713.2";"753.7";"-1.7";"30";"Ветер, дующий с юго-юго-востока";"4";"";"11";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-2.1";"";"";"";"";"";"";
"01.05.2019 08:00";"7.0";"714.9";"756.7";"-0.4";"50";"Ветер, дующий с юго-востока";"4";"10";"13";"Облаков нет.";" ";"";"";"4.4";"";"";"";"";"";"";"50.0";"-2.7";"Осадков нет";"12";"";"";"";"";
"01.05.2019 05:00";"4.7";"715.3";"757.4";"-0.9";"60";"Ветер, дующий с юго-востока";"6";"10";"11";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-2.6";"";"";"";"";"";"";
"01.05.2019 02:00";"6.0";"716.2";"758.2";"-0.6";"55";"Ветер, дующий с юго-востока";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-2.4";"";"";"";"";"";"";
"30.04.2019 23:00";"9.1";"716.8";"758.3";"0.3";"43";"Ветер, дующий с юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-3.0";"";"";"";"";"";"";
"30.04.2019 20:00";"14.3";"716.5";"757.3";"0.1";"28";"Ветер, дующий с юго-востока";"4";"";"";"40%.";" ";"";"";"";"21.4";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"-4.1";"Осадков нет";"12";"";"";"";"";
"30.04.2019 17:00";"20.5";"716.4";"756.3";"-0.9";"18";"Ветер, дующий с юго-востока";"3";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"-5.0";"";"";"";"";"";"";
"30.04.2019 14:00";"19.9";"717.3";"757.3";"-1.6";"19";"Ветер, дующий с юго-востока";"4";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-4.4";"";"";"";"";"";"";
"30.04.2019 11:00";"14.8";"718.9";"759.7";"-1.2";"29";"Ветер, дующий с юго-юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"-3.2";"";"";"";"";"";"";
"30.04.2019 08:00";"5.8";"720.1";"762.4";"-1.0";"54";"Ветер, дующий с востоко-юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"1.1";"";"";"";"";"";"";"50.0";"-2.9";"Осадков нет";"12";"";"";"";"";
"30.04.2019 05:00";"2.1";"721.1";"764.0";"-0.5";"65";"Ветер, дующий с юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-3.9";"";"";"";"";"";"";
"30.04.2019 02:00";"5.2";"721.6";"764.0";"0.3";"61";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-1.9";"";"";"";"";"";"";
"29.04.2019 23:00";"9.5";"721.3";"763.1";"1.9";"45";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-2.1";"";"";"";"";"";"";
"29.04.2019 20:00";"14.9";"719.4";"760.3";"0.1";"19";"Ветер, дующий с западо-северо-запада";"2";"";"11";"100%.";" ";"";"";"";"18.9";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-8.9";"Осадков нет";"12";"";"";"";"";
"29.04.2019 17:00";"17.9";"719.3";"759.8";"-1.7";"14";"Ветер, дующий с запада";"5";"";"10";"90  или более, но не 100%";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-9.6";"";"";"";"";"";"";
"29.04.2019 14:00";"16.0";"721.0";"761.8";"-2.1";"18";"Ветер, дующий с юго-юго-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"-8.3";"";"";"";"";"";"";
"29.04.2019 11:00";"9.6";"723.1";"764.9";"-1.6";"44";"Ветер, дующий с юго-востока";"5";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"-2.1";"";"";"";"";"";"";
"29.04.2019 08:00";"2.1";"724.7";"767.8";"0.2";"75";"Ветер, дующий с юго-востока";"3";"";"";"20–30%.";" ";"";"";"-1.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-1.9";"Осадков нет";"12";"";"";"";"";
"29.04.2019 05:00";"-0.6";"724.5";"768.1";"0.5";"82";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-3.3";"";"";"";"";"";"";
"29.04.2019 02:00";"1.6";"724.0";"767.2";"1.2";"71";"Ветер, дующий с запада";"3";"";"";"60%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-3.2";"";"";"";"";"";"";
"28.04.2019 23:00";"3.4";"722.8";"765.6";"3.3";"66";"Ветер, дующий с западо-северо-запада";"4";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-2.4";"";"";"";"";"";"";
"28.04.2019 20:00";"5.3";"719.5";"761.8";"3.9";"60";"Ветер, дующий с западо-северо-запада";"6";"";"17";"100%.";" ";"";"";"";"13.1";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"-2.0";"Осадков нет";"12";"";"";"";"";
"28.04.2019 17:00";"10.9";"715.6";"756.8";"0.9";"44";"Ветер, дующий с северо-запада";"4";"11";"13";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-0.9";"";"";"";"";"";"";
"28.04.2019 14:00";"12.6";"714.7";"755.6";"-1.1";"45";"Ветер, дующий с северо-северо-запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"0.8";"";"";"";"";"";"";
"28.04.2019 11:00";"11.3";"715.8";"757.0";"0.4";"48";"Ветер, дующий с запада";"3";"";"10";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"0.7";"";"";"";"";"";"";
"28.04.2019 08:00";"8.0";"715.4";"757.1";"1.0";"49";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"4.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-2.2";"Осадков нет";"12";"";"";"";"";
"28.04.2019 05:00";"4.1";"714.4";"756.7";"-0.9";"62";"Ветер, дующий с юго-востока";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-2.7";"";"";"";"";"";"";
"28.04.2019 02:00";"7.7";"715.3";"757.0";"-0.2";"44";"Ветер, дующий с юго-юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-3.8";"";"";"";"";"";"";
"27.04.2019 23:00";"11.0";"715.5";"756.7";"-0.1";"36";"Ветер, дующий с юго-востока";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"-3.7";"";"";"";"";"";"";
"27.04.2019 20:00";"16.1";"715.6";"756.1";"0.0";"23";"Ветер, дующий с юго-юго-востока";"2";"";"10";"40%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.";"";"21.3";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"-5.2";"Следы осадков";"12";"";"";"";"";
"27.04.2019 17:00";"18.3";"715.6";"755.8";"-0.8";"20";"Ветер, дующий с юго-юго-запада";"3";"";"";"90  или более, но не 100%";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"90  или более, но не 100%";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-5.2";"";"";"";"";"";"";
"27.04.2019 14:00";"20.0";"716.4";"756.4";"-2.2";"19";"Ветер, дующий с юго-востока";"2";"";"";"60%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"20–30%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-4.6";"";"";"";"";"";"";
"27.04.2019 11:00";"14.7";"718.6";"759.4";"-0.7";"38";"Ветер, дующий с юго-юго-востока";"2";"";"";"40%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"0.3";"";"";"";"";"";"";
"27.04.2019 08:00";"4.8";"719.3";"761.7";"0.7";"68";"Ветер, дующий с востоко-юго-востока";"2";"";"";"100%.";" ";"";"";"2.3";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"-0.6";"Осадков нет";"12";"";"";"";"";
"27.04.2019 05:00";"3.1";"718.6";"761.2";"0.0";"74";"Ветер, дующий с востоко-юго-востока";"2";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-1.1";"";"";"";"";"";"";
"27.04.2019 02:00";"6.1";"718.6";"760.7";"0.9";"63";"Ветер, дующий с востоко-юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-0.5";"";"";"";"";"";"";
"26.04.2019 23:00";"9.7";"717.7";"759.2";"0.8";"52";"Ветер, дующий с юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"0.1";"";"";"";"";"";"";
"26.04.2019 20:00";"13.8";"716.9";"757.8";"0.9";"37";"Ветер, дующий с западо-юго-запада";"2";"";"";"100%.";" ";"";"";"";"19.1";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"-0.6";"Осадков нет";"12";"";"";"";"";
"26.04.2019 17:00";"16.3";"716.0";"756.4";"0.9";"30";"Ветер, дующий с северо-северо-запада";"3";"";"10";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"50.0";"-1.3";"";"";"";"";"";"";
"26.04.2019 14:00";"18.3";"715.1";"755.3";"-0.3";"21";"Ветер, дующий с северо-северо-запада";"3";"";"10";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"-4.4";"";"";"";"";"";"";
"26.04.2019 11:00";"13.8";"715.4";"756.2";"0.5";"27";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"-4.9";"";"";"";"";"";"";
"26.04.2019 08:00";"6.7";"714.9";"756.7";"0.7";"41";"Ветер, дующий с юго-юго-востока";"2";"";"";"100%.";" ";"";"";"3.8";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"-5.7";"Осадков нет";"12";"";"";"";"";
"26.04.2019 05:00";"5.8";"714.2";"756.1";"-0.3";"44";"Ветер, дующий с юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"";"-5.6";"";"";"";"";"";"";
"26.04.2019 02:00";"4.0";"714.5";"756.8";"-1.8";"52";"Ветер, дующий с юго-востока";"2";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"20–30%.";"600-1000";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"";"-5.2";"";"";"";"";"";"";
"25.04.2019 23:00";"6.3";"716.3";"758.3";"-1.1";"40";"Ветер, дующий с юго-востока";"2";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"-6.3";"";"";"";"";"";"";
"25.04.2019 20:00";"10.0";"717.4";"758.8";"-1.0";"31";"Ветер, дующий с юго-юго-востока";"3";"";"10";"100%.";" ";"";"";"";"15.7";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"-6.4";"Осадков нет";"12";"";"";"";"";
"25.04.2019 17:00";"14.4";"718.4";"759.4";"-2.2";"24";"Ветер, дующий с юго-востока";"5";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-6.2";"";"";"";"";"";"";
"25.04.2019 14:00";"14.9";"720.6";"761.5";"-1.2";"23";"Ветер, дующий с востоко-юго-востока";"2";"";"";"20–30%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-6.2";"";"";"";"";"";"";
"25.04.2019 11:00";"9.6";"721.8";"763.6";"0.1";"32";"Ветер, дующий с юго-востока";"2";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-6.6";"";"";"";"";"";"";
"25.04.2019 08:00";"2.2";"721.7";"764.7";"1.4";"56";"Ветер, дующий с юго-востока";"2";"";"";"60%.";" ";"";"";"1.3";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"60%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"-5.8";"Осадков нет";"12";"";"";"";"";
"25.04.2019 05:00";"1.9";"720.3";"763.2";"0.9";"50";"Ветер, дующий с востоко-юго-востока";"2";"";"";"60%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"-7.6";"";"";"";"";"";"";
