# Метеостанция Иркутск, Россия, WMO_ID=30710, выборка с 01.01.2018 по 31.12.2018, все дни
# Кодировка: ANSI
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=30710&lang=ru
#
"Местное время в Иркутске";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"05.06.2018 11:00";"10.4";"722.8";"764.5";"1.1";"93";"Ветер, дующий с запада";"3";"";"";"100%.";"Ливневый(ые) дождь(и) умеренный(ые) или сильный(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"10.1";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"10.0";"9.3";"";"";"";"";"";"";
"05.06.2018 08:00";"11.4";"721.7";"763.2";"1.4";"74";"Ветер, дующий с запада";"3";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"11.0";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"6.9";"Следы осадков";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"11.0";"";"";
"05.06.2018 05:00";"11.2";"720.3";"761.7";"1.1";"75";"Ветер, дующий с западо-северо-запада";"3";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"6.9";"";"";"";"";"";"";
"05.06.2018 02:00";"11.2";"719.2";"760.5";"0.8";"73";"Ветер, дующий с западо-северо-запада";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"";"6.4";"";"";"";"";"";"";
"04.06.2018 23:00";"12.3";"718.4";"759.6";"2.0";"66";"Ветер, дующий с запада";"3";"";"12";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"";"6.0";"";"";"";"";"";"";
"04.06.2018 20:00";"16.1";"716.4";"756.8";"1.5";"54";"Ветер, дующий с западо-северо-запада";"4";"";"";"90  или более, но не 100%";" ";"";"";"";"22.7";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"50%.";"1500-2000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"6.7";"Осадков нет";"12";"";"";"";"";
"04.06.2018 17:00";"21.3";"714.9";"754.5";"0.5";"38";"Ветер, дующий с западо-северо-запада";"6";"13";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"60%.";"1000-1500";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"6.5";"";"";"";"";"";"";
"04.06.2018 14:00";"20.6";"714.4";"754.0";"-0.5";"46";"Ветер, дующий с западо-северо-запада";"5";"11";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"8.5";"";"";"";"";"";"";
"04.06.2018 11:00";"19.2";"714.9";"754.8";"0.7";"42";"Ветер, дующий с западо-северо-запада";"5";"10";"10";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"5.8";"";"";"";"";"";"";
"04.06.2018 08:00";"12.8";"714.2";"755.0";"1.8";"53";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"7.6";"";"";"";"";"";"";"50.0";"3.5";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"7.0";"";"";
"04.06.2018 05:00";"8.2";"712.4";"753.8";"-0.3";"68";"Ветер, дующий с юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"2.6";"";"";"";"";"";"";
"04.06.2018 02:00";"11.1";"712.7";"753.7";"0.4";"55";"Ветер, дующий с юго-юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"2.4";"";"";"";"";"";"";
"03.06.2018 23:00";"15.7";"712.3";"752.7";"-0.3";"41";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"2.4";"";"";"";"";"";"";
"03.06.2018 20:00";"22.7";"712.6";"751.9";"-1.0";"22";"Ветер, дующий с северо-северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"";"25.3";"";"";"";"";"";"50.0";"-0.1";"Осадков нет";"12";"";"";"";"";
"03.06.2018 17:00";"25.1";"713.6";"752.7";"-1.7";"22";"Ветер, дующий с северо-северо-запада";"3";"";"11";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"1.9";"";"";"";"";"";"";
"03.06.2018 14:00";"24.5";"715.3";"754.6";"-2.4";"28";"Ветер, дующий с северо-запада";"3";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"10%  или менее, но не 0";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"4.6";"";"";"";"";"";"";
"03.06.2018 11:00";"21.4";"717.7";"757.4";"-1.1";"38";"Ветер, дующий с западо-северо-запада";"3";"";"";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"6.5";"";"";"";"";"";"";
"03.06.2018 08:00";"15.6";"718.8";"759.4";"0.0";"56";"Ветер, дующий с северо-запада";"2";"";"";"Облаков нет.";" ";"";"";"9.0";"";"";"";"";"";"";"20.0";"6.7";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"7.0";"";"";
"03.06.2018 05:00";"9.2";"718.8";"760.4";"-0.7";"80";"Ветер, дующий с северо-северо-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"5.9";"";"";"";"";"";"";
"03.06.2018 02:00";"11.4";"719.5";"760.7";"-0.5";"70";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"6.1";"";"";"";"";"";"";
"02.06.2018 23:00";"15.9";"720.0";"760.6";"0.4";"54";"Ветер, дующий с северо-запада";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"6.6";"";"";"";"";"";"";
"02.06.2018 20:00";"17.9";"719.6";"760.0";"-0.8";"46";"Ветер, дующий с западо-северо-запада";"2";"";"10";"40%.";" ";"";"";"";"20.1";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"6.1";"Следы осадков";"12";"";"";"";"";
"02.06.2018 17:00";"20.0";"720.4";"760.5";"-1.2";"45";"Ветер, дующий с запада";"4";"";"11";"60%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"7.8";"";"";"";"";"";"";
"02.06.2018 14:00";"18.0";"721.6";"762.1";"-0.9";"47";"Ветер, дующий с западо-северо-запада";"4";"";"11";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"60%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"6.3";"";"";"";"";"";"";
"02.06.2018 11:00";"14.1";"722.5";"763.6";"-0.6";"58";"Ветер, дующий с западо-северо-запада";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"50.0";"6.0";"";"";"";"";"";"";
"02.06.2018 08:00";"7.9";"723.1";"765.1";"0.3";"90";"Ветер, дующий с западо-юго-запада";"1";"";"";"100%.";" ";"";"";"5.9";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"6.3";"1.0";"12";"Поверхность почвы влажная.";"6.0";"";"";
"02.06.2018 05:00";"6.1";"722.8";"765.1";"-0.1";"97";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"1000-1500";"Высококучевые просвечивающие, полосами, либо один или несколько слоев высококучевых просвечивающих, распространяющихся по небу; эти высококучевые в целом уплотняются.";"";"50.0";"5.6";"";"";"";"";"";"";
"02.06.2018 02:00";"6.9";"722.9";"765.1";"-0.6";"94";"Штиль, безветрие";"0";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"";"6.0";"";"";"";"";"";"";
"01.06.2018 23:00";"7.5";"723.5";"765.7";"0.7";"93";"Ветер, дующий с запада";"1";"";"";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"";"6.5";"";"";"";"";"";"";
"01.06.2018 20:00";"8.5";"722.8";"764.7";"1.2";"90";"Ветер, дующий с западо-северо-запада";"3";"";"11";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"15.7";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"20.0";"6.9";"2.0";"12";"";"";"";"";
"01.06.2018 17:00";"8.6";"721.6";"763.4";"1.3";"86";"Ветер, дующий с западо-северо-запада";"5";"11";"15";"100%.";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"Ливень (ливни).";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"20.0";"6.3";"";"";"";"";"";"";
"01.06.2018 14:00";"13.1";"720.3";"761.4";"0.7";"58";"Ветер, дующий с западо-северо-запада";"5";"10";"13";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"50.0";"5.0";"";"";"";"";"";"";
"01.06.2018 11:00";"13.7";"719.6";"760.6";"2.4";"56";"Ветер, дующий с западо-северо-запада";"5";"11";"13";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"600-1000";"";"";"20.0";"5.1";"";"";"";"";"";"";
"01.06.2018 08:00";"15.7";"717.2";"757.7";"4.3";"53";"Ветер, дующий с северо-запада";"5";"11";"14";"100%.";" ";"";"";"13.4";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"1000-1500";"";"";"10.0";"6.1";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"13.0";"";"";
"01.06.2018 05:00";"14.2";"712.9";"753.4";"0.9";"65";"Ветер, дующий с востоко-северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"100%.";"1000-1500";"";"";"20.0";"7.7";"";"";"";"";"";"";
"01.06.2018 02:00";"15.2";"712.0";"752.4";"0.4";"57";"Ветер, дующий с юго-юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"10%  или менее, но не 0";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистые плотные, образовавшиеся от кучево-дождевых.";"";"6.6";"";"";"";"";"";"";
"31.05.2018 23:00";"18.4";"711.6";"751.4";"-0.1";"47";"Ветер, дующий с востока";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"50%.";"2500 или более, или облаков нет.";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.";"";"6.8";"";"";"";"";"";"";
"31.05.2018 20:00";"23.4";"711.7";"750.8";"-0.3";"37";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"29.0";"Слоисто-кучевые, образовавшиеся из кучевых.";"40%.";"1000-1500";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистые плотные, образовавшиеся от кучево-дождевых.";"20.0";"8.0";"Осадков нет";"12";"";"";"";"";
"31.05.2018 17:00";"28.7";"712.0";"750.5";"-1.8";"26";"Ветер, дующий с юго-востока";"2";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"50.0";"7.3";"";"";"";"";"";"";
"31.05.2018 14:00";"26.6";"713.8";"752.7";"-2.1";"33";"Ветер, дующий с юго-востока";"2";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"9.0";"";"";"";"";"";"";
"31.05.2018 11:00";"20.6";"715.9";"755.7";"-1.2";"42";"Ветер, дующий с юго-востока";"3";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"7.3";"";"";"";"";"";"";
"31.05.2018 08:00";"12.6";"717.1";"758.1";"-0.3";"68";"Ветер, дующий с юго-востока";"2";"";"";"40%.";" ";"";"";"7.9";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.";"20.0";"6.7";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"8.0";"";"";
"31.05.2018 05:00";"8.0";"717.4";"759.1";"-0.3";"87";"Ветер, дующий с северо-востока";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"5.9";"";"";"";"";"";"";
"31.05.2018 02:00";"11.8";"717.7";"758.9";"-0.3";"64";"Ветер, дующий с северо-запада";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"5.1";"";"";"";"";"";"";
"30.05.2018 23:00";"14.8";"718.0";"758.7";"0.0";"55";"Ветер, дующий с западо-северо-запада";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"5.9";"";"";"";"";"";"";
"30.05.2018 20:00";"14.8";"718.0";"758.7";"1.2";"55";"Ветер, дующий с западо-северо-запада";"1";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"";"5.9";"";"";"";"";"";"";
"30.05.2018 17:00";"21.5";"716.8";"756.4";"-1.7";"40";"Ветер, дующий с северо-северо-запада";"2";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"70 – 80%.";"600-1000";"Высококучевые башенкообразные или хлопьевидные.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"7.4";"";"";"";"";"";"";
"30.05.2018 14:00";"21.1";"718.5";"758.4";"-1.1";"41";"Ветер, дующий с северо-запада";"3";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"50.0";"7.4";"";"";"";"";"";"";
"30.05.2018 11:00";"18.8";"719.6";"759.9";"-0.5";"47";"Ветер, дующий с западо-северо-запада";"3";"";"12";"60%.";" ";"";"";"";"";"Кучевые плоские или кучевые разорванные, или те и другие вместе, не относящиеся к облакам плохой погоды.";"20–30%.";"600-1000";"Высококучевые, образовавшиеся из кучевых (или кучево-дождевых).";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"7.2";"";"";"";"";"";"";
"30.05.2018 08:00";"15.9";"720.1";"760.8";"2.7";"53";"Ветер, дующий с западо-северо-запада";"4";"";"12";"70 – 80%.";" ";"";"";"10.9";"";"Кучево-дождевые волокнистые (часто с наковальней), либо с кучево-дождевыми лысыми, кучевыми, слоистыми, разорванно-дождевыми, либо без них.";"50%.";"600-1000";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"6.3";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"10.0";"";"";
"30.05.2018 05:00";"16.2";"717.4";"757.9";"3.9";"54";"Ветер, дующий с западо-северо-запада";"4";"10";"13";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"6.7";"";"";"";"";"";"";
"30.05.2018 02:00";"12.1";"713.5";"754.5";"0.0";"55";"Ветер, дующий с востоко-юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"3.2";"";"";"";"";"";"";
"29.05.2018 23:00";"16.4";"713.5";"753.7";"0.0";"44";"Ветер, дующий с юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"3.9";"";"";"";"";"";"";
"29.05.2018 20:00";"22.7";"713.5";"752.8";"-0.3";"33";"Ветер, дующий с юго-юго-востока";"3";"";"";"40%.";" ";"";"";"";"29.8";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"40%.";"2500 или более, или облаков нет.";"Высококучевые просвечивающие, расположенные на одном уровне.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"50.0";"5.7";"Осадков нет";"12";"";"";"";"";
"29.05.2018 17:00";"29.7";"713.8";"752.2";"-1.3";"20";"Ветер, дующий с юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"4.4";"";"";"";"";"";"";
"29.05.2018 14:00";"28.3";"715.1";"753.9";"-1.0";"24";"Ветер, дующий с юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"5.6";"";"";"";"";"";"";
"29.05.2018 11:00";"22.3";"716.1";"755.7";"0.1";"34";"Ветер, дующий с юго-востока";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"5.6";"";"";"";"";"";"";
"29.05.2018 08:00";"13.4";"716.0";"756.8";"0.7";"52";"Ветер, дующий с юго-востока";"4";"";"";"Облаков нет.";" ";"";"";"9.0";"";"";"";"";"";"";"50.0";"3.7";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"8.0";"";"";
"29.05.2018 05:00";"9.0";"715.3";"756.7";"0.0";"65";"Ветер, дующий с юго-востока";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"50.0";"2.8";"";"";"";"";"";"";
"29.05.2018 02:00";"10.3";"715.3";"756.6";"0.0";"61";"Ветер, дующий с юго-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"3.0";"";"";"";"";"";"";
"28.05.2018 23:00";"13.7";"715.3";"756.1";"0.8";"52";"Ветер, дующий с востоко-юго-востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"3.9";"";"";"";"";"";"";
"28.05.2018 20:00";"22.0";"714.5";"754.0";"-0.5";"32";"Ветер, дующий с юго-востока";"3";"";"10";"60%.";" ";"";"";"";"26.6";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"4.4";"Осадков нет";"12";"";"";"";"";
"28.05.2018 17:00";"26.5";"715.0";"754.0";"-1.2";"22";"Ветер, дующий с юго-востока";"5";"";"10";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"3.3";"";"";"";"";"";"";
"28.05.2018 14:00";"25.2";"716.2";"755.5";"-1.6";"29";"Ветер, дующий с юго-востока";"4";"";"10";"10%  или менее, но не 0";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"6.0";"";"";"";"";"";"";
"28.05.2018 11:00";"19.8";"717.8";"757.8";"-0.8";"39";"Ветер, дующий с юго-юго-востока";"3";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.";"50.0";"5.2";"";"";"";"";"";"";
"28.05.2018 08:00";"12.9";"718.6";"759.7";"0.0";"49";"Ветер, дующий с юго-юго-востока";"3";"";"";"40%.";" ";"";"";"8.0";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"2.3";"Осадков нет";"12";"Cухая (без трещин, заметного количества пыли или сыпучего песка)";"7.0";"";"";
"28.05.2018 05:00";"8.0";"718.6";"760.5";"-0.6";"65";"Ветер, дующий с юго-востока";"4";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"Облаков нет.";"2500 или более, или облаков нет.";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"50.0";"1.7";"";"";"";"";"";"";
